Cycle No.: 1
MSE: 775.6530999999998
ID 0	 load 31.0
ID 53	 load 51.39398786984384
ID 54	 load 51.39398786984384
ID 55	 load 51.618074271827936
ID 56	 load 51.618074271827936
ID 57	 load 51.85061236470938
ID 58	 load 51.85061236470938
ID 59	 load 52.028840724378824
ID 60	 load 52.074446538463235
ID 61	 load 52.074446538463235
ID 62	 load 52.035726968199015
ID 63	 load 52.035726968199015
ID 64	 load 51.800934080034494
ID 65	 load 51.800934080034494
ID 66	 load 51.49956362787634
ID 67	 load 51.49956362787634
ID 68	 load 51.34866067953408
ID 69	 load 51.297634033020586
ID 70	 load 51.297634033020586
ID 71	 load 51.63493045466021
ID 72	 load 51.63493045466021
ID 73	 load 52.40842920076102
ID 74	 load 52.40842920076102
ID 75	 load 53.52774748438969
ID 76	 load 53.52774748438969
ID 77	 load 54.63669677870348
ID 78	 load 54.63669677870348
ID 79	 load 55.288416827097535
ID 80	 load 55.288416827097535
ID 81	 load 55.20192656479776
ID 82	 load 54.825840305536985
ID 83	 load 54.825840305536985
ID 84	 load 53.94557960703969
ID 85	 load 53.94557960703969
ID 86	 load 53.08578499406576
ID 87	 load 53.08578499406576
ID 88	 load 52.742718239314854
ID 89	 load 52.742718239314854
ID 90	 load 53.18799886107445
ID 91	 load 53.75259163416922
ID 92	 load 53.75259163416922
ID 93	 load 54.995110373944044
ID 94	 load 54.995110373944044
ID 95	 load 56.141494335606694
ID 96	 load 56.141494335606694
ID 97	 load 56.609952330589294
ID 98	 load 56.437696505337954
ID 99	 load 56.437696505337954
ID 100	 load 55.37729234807193
ID 101	 load 55.37729234807193
ID 102	 load 53.438395803794265
ID 103	 load 52.20046661328524
ID 104	 load 52.20046661328524
ID 105	 load 49.65892058983445
ID 106	 load 49.65892058983445
ID 107	 load 47.17989031970501
ID 108	 load 47.17989031970501
ID 109	 load 45.14698515832424
ID 110	 load 45.14698515832424
ID 111	 load 43.96448169276118
ID 112	 load 43.96448169276118
ID 113	 load 43.8523480668664
ID 114	 load 44.446083353832364
ID 115	 load 44.446083353832364
ID 116	 load 46.075380850583315
ID 117	 load 46.075380850583315
ID 118	 load 48.273386714980006
ID 119	 load 48.273386714980006
ID 120	 load 50.39351113885641
ID 121	 load 50.39351113885641
ID 122	 load 51.952272878959775
ID 123	 load 51.952272878959775
ID 124	 load 52.881948824971914
ID 125	 load 52.881948824971914
ID 126	 load 53.47093383781612
ID 127	 load 53.47093383781612
ID 128	 load 54.06941922754049
ID 129	 load 54.06941922754049
ID 130	 load 54.830488316714764
ID 131	 load 54.830488316714764
ID 132	 load 55.693807892501354
ID 133	 load 55.693807892501354
ID 134	 load 56.54946633800864
ID 135	 load 56.54946633800864
ID 136	 load 57.35269318893552
ID 137	 load 57.35269318893552
ID 138	 load 58.07625766098499
ID 139	 load 58.07625766098499
ID 140	 load 58.606659501791
ID 141	 load 58.606659501791
ID 142	 load 58.736920941621065
ID 143	 load 58.736920941621065
ID 144	 load 58.27026417851448
ID 145	 load 58.27026417851448
ID 146	 load 57.13328705728054
ID 147	 load 57.13328705728054
ID 148	 load 55.424826093018055
ID 149	 load 55.424826093018055
ID 150	 load 53.41089008003473
ID 151	 load 53.41089008003473
ID 152	 load 51.489402644336224
ID 153	 load 51.489402644336224
ID 154	 load 50.10289338231087
ID 155	 load 50.10289338231087
ID 156	 load 49.59758597612381
ID 157	 load 49.631596487015486
ID 158	 load 49.631596487015486
ID 159	 load 50.12441433314234
ID 160	 load 50.12441433314234
ID 161	 load 50.73881669715047
ID 162	 load 50.73881669715047
ID 163	 load 51.01231908611953
ID 164	 load 51.03082591481507
ID 165	 load 51.03082591481507
ID 166	 load 50.583003274630755
ID 167	 load 50.583003274630755
ID 168	 load 49.79813696956262
ID 169	 load 49.79813696956262
ID 170	 load 48.85852323239669
ID 171	 load 48.85852323239669
ID 172	 load 47.96316476119682
ID 173	 load 47.96316476119682
ID 174	 load 47.28219575760886
ID 175	 load 47.28219575760886
ID 176	 load 46.894129236694425
ID 177	 load 46.894129236694425
ID 178	 load 46.695207345765084
ID 179	 load 46.695207345765084
ID 180	 load 46.38505985913798
ID 181	 load 46.38505985913798
ID 182	 load 45.66750862682238
ID 183	 load 45.12170087499544
ID 184	 load 45.12170087499544
ID 185	 load 44.113990982528776
ID 186	 load 44.113990982528776
ID 187	 load 43.73189229005948
ID 188	 load 43.73189229005948
ID 189	 load 44.804715811507776
ID 190	 load 44.804715811507776
ID 191	 load 47.683655735105276
ID 192	 load 49.80629980377853
ID 193	 load 49.80629980377853
ID 194	 load 54.24088495969772
ID 195	 load 54.24088495969772
ID 196	 load 58.53001810237765
ID 197	 load 58.53001810237765
ID 198	 load 61.765857469290495
ID 199	 load 61.765857469290495
ID 200	 load 63.36621490120888
ID 201	 load 63.36621490120888
ID 202	 load 63.09947760216892
ID 203	 load 62.07662587799132
ID 204	 load 62.07662587799132
ID 205	 load 59.33955581765622
ID 206	 load 59.33955581765622
ID 207	 load 55.554721577093005
ID 208	 load 55.554721577093005
ID 209	 load 51.47036602254957
ID 210	 load 51.47036602254957
ID 211	 load 47.89030437171459
ID 212	 load 47.89030437171459
ID 213	 load 45.458481991663575
ID 214	 load 45.458481991663575
ID 215	 load 44.462230862118304
ID 216	 load 44.462230862118304
ID 217	 load 44.73892962746322
ID 218	 load 44.73892962746322
ID 219	 load 45.740018841810524
ID 220	 load 45.740018841810524
ID 221	 load 46.74631415028125
ID 222	 load 46.74631415028125
ID 223	 load 47.1589697599411
ID 224	 load 47.094986982643604
ID 225	 load 47.094986982643604
ID 226	 load 46.266774386167526
ID 227	 load 46.266774386167526
ID 228	 load 44.9300299808383
ID 229	 load 44.265827571973205
ID 230	 load 44.265827571973205
ID 231	 load 43.218168672174215
ID 232	 load 43.218168672174215
ID 233	 load 42.97815559618175
ID 234	 load 42.97815559618175
ID 235	 load 43.868833523243666
ID 236	 load 43.868833523243666
ID 237	 load 45.80330947972834
ID 238	 load 45.80330947972834
ID 239	 load 48.33701725304127
ID 240	 load 48.33701725304127
ID 241	 load 50.91915773972869
ID 242	 load 50.91915773972869
ID 243	 load 53.12666268274188
ID 244	 load 53.12666268274188
ID 245	 load 54.82796889916062
ID 246	 load 54.82796889916062
ID 247	 load 56.15949195250869
ID 248	 load 56.15949195250869
ID 249	 load 57.280708108097315
ID 250	 load 57.280708108097315
ID 251	 load 58.07208378287032
ID 252	 load 58.07208378287032
ID 253	 load 58.17477005254477
ID 254	 load 58.17477005254477
ID 255	 load 57.40020380355418
ID 256	 load 57.40020380355418
ID 257	 load 55.868414112366736
ID 258	 load 55.868414112366736
ID 259	 load 53.86474139383063
ID 260	 load 53.86474139383063
ID 261	 load 51.721605675294995
ID 262	 load 51.721605675294995
ID 263	 load 49.64740211889148
ID 264	 load 49.64740211889148
ID 265	 load 47.71180361136794
ID 266	 load 46.86959799565375
ID 267	 load 46.86959799565375
ID 268	 load 45.44149196520448
ID 269	 load 45.44149196520448
ID 270	 load 44.8555915504694
ID 271	 load 44.730008410289884
ID 272	 load 45.096440494060516
ID 273	 load 45.096440494060516
ID 274	 load 46.13207898335531
ID 275	 load 46.13207898335531
ID 276	 load 47.58351732813753
ID 277	 load 48.331570695503615
ID 278	 load 48.331570695503615
ID 279	 load 49.73972885205876
ID 280	 load 49.73972885205876
ID 281	 load 50.985099732875824
ID 282	 load 50.985099732875824
ID 283	 load 52.14053465612233
ID 284	 load 52.14053465612233
ID 285	 load 53.272027679602616
ID 286	 load 53.272027679602616
ID 287	 load 54.30165294278413
ID 288	 load 54.30165294278413
ID 289	 load 54.96500102500431
ID 290	 load 55.09317078458844
ID 291	 load 55.09317078458844
ID 292	 load 54.93999539152719
ID 293	 load 54.93999539152719
ID 294	 load 54.09977515594801
ID 295	 load 53.44962243383634
ID 296	 load 53.44962243383634
ID 297	 load 52.037513334536925
ID 298	 load 52.037513334536925
ID 299	 load 50.51399743463844
ID 300	 load 50.51399743463844
ID 301	 load 49.032355716452
ID 302	 load 49.032355716452
ID 303	 load 47.6296458770521
ID 304	 load 47.6296458770521
ID 305	 load 46.34786427812651
ID 306	 load 46.34786427812651
ID 307	 load 45.39276088308543
ID 308	 load 45.39276088308543
ID 309	 load 45.13615013565868
ID 310	 load 45.13615013565868
ID 311	 load 45.894386164844036
ID 312	 load 45.894386164844036
ID 313	 load 47.638226844370365
ID 314	 load 47.638226844370365
ID 315	 load 49.86868443712592
ID 316	 load 49.86868443712592
ID 317	 load 51.77214353904128
ID 318	 load 51.77214353904128
ID 319	 load 52.59665582701564
ID 320	 load 52.59665582701564
ID 321	 load 52.070296209305525
ID 322	 load 52.070296209305525
ID 323	 load 50.618526527658105
ID 324	 load 50.618526527658105
ID 325	 load 49.332861199975014
ID 326	 load 48.99692636914551
ID 327	 load 48.99692636914551
ID 328	 load 49.27645348571241
ID 329	 load 49.27645348571241
ID 330	 load 51.07050940953195
ID 331	 load 51.07050940953195
ID 332	 load 53.693437200039625
ID 333	 load 53.693437200039625
ID 334	 load 56.46674643456936
ID 335	 load 56.46674643456936
ID 336	 load 58.784598557278514
ID 337	 load 58.784598557278514
ID 338	 load 60.36365255713463
ID 339	 load 60.79366626217961
ID 340	 load 60.79366626217961
ID 341	 load 61.33386905863881
ID 342	 load 61.33386905863881
ID 343	 load 61.213079031556845
ID 344	 load 61.213079031556845
ID 345	 load 60.40075894445181
ID 346	 load 60.40075894445181
ID 347	 load 58.928405452519655
ID 348	 load 58.928405452519655
ID 349	 load 56.9490479901433
ID 350	 load 56.9490479901433
ID 351	 load 54.75661341845989
ID 352	 load 54.75661341845989
ID 353	 load 52.682572700083256
ID 354	 load 52.682572700083256
ID 355	 load 50.9173716083169
ID 356	 load 50.18685182929039
ID 357	 load 50.18685182929039
ID 358	 load 48.84332048892975
ID 359	 load 48.84332048892975
ID 360	 load 47.76539742946625
ID 361	 load 47.76539742946625
ID 362	 load 47.111015278846025
ID 363	 load 47.111015278846025
ID 364	 load 47.145442709326744
ID 365	 load 47.145442709326744
ID 366	 load 47.99973209016025
ID 367	 load 48.71982397977263
ID 368	 load 48.71982397977263
ID 369	 load 50.15965320635587
ID 370	 load 50.15965320635587
ID 371	 load 51.25586706586182
ID 372	 load 51.25586706586182
ID 373	 load 51.44292254280299
ID 374	 load 51.44292254280299
ID 375	 load 50.529784793034196
ID 376	 load 50.529784793034196
ID 377	 load 48.82489495910704
ID 378	 load 48.82489495910704
ID 379	 load 46.96726805623621
ID 380	 load 46.96726805623621
ID 381	 load 45.6003846405074
ID 382	 load 45.6003846405074
ID 383	 load 45.127417512238026
ID 384	 load 45.127417512238026
ID 385	 load 45.61628568917513
ID 386	 load 45.61628568917513
ID 387	 load 46.7822714690119
ID 388	 load 46.7822714690119
ID 389	 load 48.01811499893665
ID 390	 load 48.01811499893665
ID 391	 load 48.57043853960931
ID 392	 load 48.57043853960931
ID 393	 load 47.94003842771053
ID 394	 load 47.94003842771053
ID 395	 load 46.30810898542404
ID 396	 load 46.30810898542404
ID 397	 load 44.57849582284689
ID 398	 load 44.57849582284689
ID 399	 load 43.83935186266899
ID 400	 load 43.77129010297358
ID 401	 load 43.77129010297358
ID 402	 load 44.98757095634937
ID 403	 load 44.98757095634937
ID 404	 load 46.96613106131554
ID 405	 load 46.96613106131554
ID 406	 load 49.08419383503497
ID 407	 load 49.08419383503497
ID 408	 load 50.889518389478326
ID 409	 load 50.889518389478326
ID 410	 load 52.24037764687091
ID 411	 load 52.24037764687091
ID 412	 load 53.19473587721586
ID 413	 load 53.19473587721586
ID 414	 load 53.80858524236828
ID 415	 load 53.80858524236828
ID 416	 load 54.03705907706171
ID 417	 load 54.03705907706171
ID 418	 load 53.808473493903875
ID 419	 load 53.808473493903875
ID 420	 load 53.17924234364182
ID 421	 load 53.17924234364182
ID 422	 load 52.39634090848267
ID 423	 load 52.39634090848267
ID 424	 load 51.780489875003695
ID 425	 load 51.780489875003695
ID 426	 load 51.55261243507266
ID 427	 load 51.54791710525751
ID 428	 load 51.54791710525751
ID 429	 load 51.710703283548355
ID 430	 load 51.814724415540695
ID 431	 load 51.814724415540695
ID 432	 load 51.967133440077305
ID 433	 load 51.967133440077305
ID 434	 load 51.95864099636674
ID 435	 load 51.77200473845005
ID 436	 load 51.77200473845005
ID 437	 load 51.157170441001654
ID 438	 load 51.157170441001654
ID 439	 load 50.03665461950004
ID 440	 load 50.03665461950004
ID 441	 load 48.45886007882655
ID 442	 load 48.45886007882655
ID 443	 load 46.675776643678546
ID 444	 load 46.675776643678546
ID 445	 load 45.14586930721998
ID 446	 load 45.14586930721998
ID 447	 load 44.45890236645937
ID 448	 load 44.45890236645937
ID 449	 load 45.147027503699064
ID 450	 load 45.147027503699064
ID 451	 load 47.396234741434455
ID 452	 load 47.396234741434455
ID 453	 load 50.80413643270731
ID 454	 load 50.80413643270731
ID 455	 load 54.395251555368304
ID 456	 load 54.395251555368304
ID 457	 load 56.95219493471086
ID 458	 load 56.95219493471086
ID 459	 load 57.478977993130684
ID 460	 load 57.478977993130684
ID 461	 load 55.544729651883245
ID 462	 load 55.544729651883245
ID 463	 load 51.39773292839527
ID 464	 load 51.39773292839527
ID 465	 load 45.88027938827872
ID 466	 load 45.88027938827872
ID 467	 load 40.187917651608586
ID 468	 load 40.187917651608586
ID 469	 load 35.505039708688855
ID 470	 load 35.505039708688855
ID 471	 load 32.6272351089865
ID 472	 load 32.6272351089865
ID 473	 load 31.769134944304824
ID 474	 load 32.22516433056444
ID 475	 load 32.22516433056444
ID 476	 load 33.82028737291694
ID 477	 load 33.82028737291694
ID 478	 load 36.61511713452637
ID 479	 load 36.61511713452637
ID 480	 load 40.30883259512484
ID 481	 load 40.30883259512484
ID 482	 load 44.61084507405758
ID 483	 load 44.61084507405758
ID 484	 load 49.187749058008194
ID 485	 load 49.187749058008194
ID 486	 load 53.71667140722275
ID 487	 load 53.71667140722275
ID 488	 load 57.951252326369286
ID 489	 load 57.951252326369286
ID 490	 load 61.6845520734787
ID 491	 load 61.6845520734787
ID 492	 load 64.67670498788357
ID 493	 load 64.67670498788357
ID 494	 load 66.71096076071262
ID 495	 load 66.71096076071262
ID 496	 load 67.77389405667782
ID 497	 load 67.77389405667782
ID 498	 load 68.14145714044571
ID 499	 load 68.14145714044571
ID 500	 load 68.20296010375023
ID 501	 load 41.0
ID 502	 load 90.0
ID 503	 load 50.0
ID 504	 load 71.0
ID 505	 load 16.0
ID 506	 load 46.0
ID 507	 load 19.0
ID 508	 load 14.0
ID 509	 load 68.0
ID 510	 load 15.0
ID 511	 load 36.0
ID 512	 load 13.0
ID 513	 load 74.0
ID 514	 load 54.0
ID 515	 load 57.0
ID 516	 load 9.0
ID 517	 load 32.0
ID 518	 load 77.0
ID 519	 load 78.0
ID 520	 load 32.0
ID 521	 load 50.5
ID 522	 load 36.0
ID 523	 load 91.0
ID 524	 load 92.0
ID 525	 load 61.0
ID 526	 load 77.0
ID 527	 load 43.0
ID 528	 load 15.0
ID 529	 load 50.0
ID 530	 load 18.0
ID 531	 load 50.0
ID 532	 load 39.0
ID 533	 load 29.0
ID 534	 load 28.0
ID 535	 load 65.0
ID 536	 load 58.0
ID 537	 load 57.0
ID 538	 load 49.5
ID 539	 load 51.0
ID 540	 load 42.0
ID 541	 load 38.0
ID 542	 load 89.0
ID 543	 load 92.0
ID 544	 load 37.0
ID 545	 load 46.0
ID 546	 load 47.0
ID 547	 load 36.0
ID 548	 load 37.0
ID 549	 load 61.0
ID 550	 load 60.0
ID 551	 load 40.0
ID 552	 load 50.0
ID 553	 load 81.0
ID 554	 load 31.0
ID 555	 load 38.0
ID 556	 load 71.0
ID 557	 load 46.0
ID 558	 load 10.0
ID 559	 load 60.0
ID 560	 load 84.0
ID 561	 load 14.0
ID 562	 load 49.0
ID 563	 load 12.0
ID 564	 load 10.0
ID 565	 load 17.0
ID 566	 load 86.0
ID 567	 load 75.0
ID 568	 load 74.0
ID 569	 load 18.0
ID 570	 load 67.0
ID 571	 load 11.0
ID 572	 load 32.0
ID 573	 load 86.0
ID 574	 load 51.0
ID 575	 load 79.0
ID 576	 load 11.0
ID 577	 load 42.0
ID 578	 load 49.5
ID 579	 load 50.0
ID 580	 load 60.0
ID 581	 load 84.0
ID 582	 load 8.0
ID 583	 load 40.0
ID 584	 load 18.0
ID 585	 load 49.0
ID 586	 load 72.0
ID 587	 load 33.0
ID 588	 load 63.0
ID 589	 load 50.0
ID 590	 load 47.0
ID 591	 load 80.0
ID 592	 load 88.0
ID 593	 load 10.0
ID 594	 load 47.0
ID 595	 load 67.0
ID 596	 load 21.0
ID 597	 load 41.0
ID 598	 load 71.0
ID 599	 load 22.0
ID 600	 load 66.0
ID 601	 load 65.0
ID 602	 load 67.0
ID 603	 load 52.0
ID 604	 load 50.0
ID 605	 load 58.0
ID 606	 load 70.0
ID 607	 load 87.0
ID 608	 load 49.5
ID 609	 load 7.0
ID 610	 load 81.0
ID 611	 load 59.0
ID 612	 load 10.0
ID 613	 load 56.0
ID 614	 load 64.0
ID 615	 load 9.0
ID 616	 load 66.0
ID 617	 load 72.0
ID 618	 load 50.0
ID 619	 load 73.0
ID 620	 load 46.0
ID 621	 load 31.0
ID 622	 load 67.0
ID 623	 load 61.0
ID 624	 load 35.0
ID 625	 load 47.0
ID 626	 load 73.0
ID 627	 load 50.0
ID 628	 load 61.0
ID 629	 load 36.0
ID 630	 load 58.0
ID 631	 load 49.5
ID 632	 load 50.0
ID 633	 load 51.0
ID 634	 load 52.0
ID 635	 load 67.0
ID 636	 load 17.0
ID 637	 load 34.0
ID 638	 load 33.0
ID 639	 load 50.0
ID 640	 load 93.0
ID 641	 load 92.0
ID 642	 load 15.0
ID 643	 load 15.0
ID 644	 load 49.5
ID 645	 load 40.0
ID 646	 load 68.0
ID 647	 load 71.0
ID 648	 load 44.0
ID 649	 load 20.0
ID 650	 load 49.5
ID 651	 load 39.0
ID 652	 load 17.0
ID 653	 load 56.0
ID 654	 load 91.0
ID 655	 load 73.0
ID 656	 load 17.0
ID 657	 load 52.0
ID 658	 load 88.0
ID 659	 load 25.0
ID 660	 load 85.0
ID 661	 load 76.0
ID 662	 load 40.0
ID 663	 load 67.0
ID 664	 load 81.0
ID 665	 load 33.0
ID 666	 load 20.0
ID 667	 load 50.0
ID 668	 load 20.0
ID 669	 load 43.0
ID 670	 load 93.0
ID 671	 load 26.0
ID 672	 load 67.0
ID 673	 load 39.0
ID 674	 load 66.0
ID 675	 load 71.0
ID 676	 load 52.0
ID 677	 load 49.5
ID 678	 load 66.0
ID 679	 load 50.0
ID 680	 load 87.0
ID 681	 load 75.0
ID 682	 load 69.0
ID 683	 load 65.0
ID 684	 load 56.0
ID 685	 load 58.0
ID 686	 load 72.0
ID 687	 load 49.5
ID 688	 load 35.0
ID 689	 load 50.0
ID 690	 load 50.0
ID 691	 load 68.0
ID 692	 load 37.0
ID 693	 load 23.0
ID 694	 load 22.0
ID 695	 load 26.0
ID 696	 load 49.5
ID 697	 load 27.0
ID 698	 load 81.0
ID 699	 load 72.0
ID 700	 load 60.0
ID 701	 load 44.0
ID 702	 load 49.5
ID 703	 load 50.0
ID 704	 load 82.0
ID 705	 load 54.0
ID 706	 load 87.0
ID 707	 load 9.0
ID 708	 load 70.0
ID 709	 load 69.0
ID 710	 load 63.0
ID 711	 load 48.0
ID 712	 load 15.0
ID 713	 load 8.0
ID 714	 load 50.0
ID 715	 load 39.0
ID 716	 load 22.0
ID 717	 load 50.0
ID 718	 load 49.5
ID 719	 load 59.0
ID 720	 load 68.0
ID 721	 load 48.0
ID 722	 load 28.0
ID 723	 load 72.0
ID 724	 load 30.0
ID 725	 load 83.0
ID 726	 load 68.0
ID 727	 load 51.0
ID 728	 load 40.0
ID 729	 load 39.0
ID 730	 load 28.0
ID 731	 load 90.0
ID 732	 load 43.0
ID 733	 load 93.0
ID 734	 load 80.0
ID 735	 load 81.0
ID 736	 load 27.0
ID 737	 load 52.0
ID 738	 load 47.0
ID 739	 load 56.0
ID 740	 load 38.0
ID 741	 load 60.0
ID 742	 load 19.0
ID 743	 load 88.0
ID 744	 load 47.0
ID 745	 load 49.5
ID 746	 load 91.0
ID 747	 load 47.0
ID 748	 load 50.5
ID 749	 load 39.0
ID 750	 load 23.0
ID 751	 load 33.0
ID 752	 load 66.0
ID 753	 load 50.5
ID 754	 load 64.0
ID 755	 load 9.0
ID 756	 load 36.0
ID 757	 load 10.0
ID 758	 load 81.0
ID 759	 load 89.0
ID 760	 load 12.0
ID 761	 load 28.0
ID 762	 load 45.0
ID 763	 load 35.0
ID 764	 load 55.0
ID 765	 load 68.0
ID 766	 load 19.0
ID 767	 load 83.0
ID 768	 load 77.0
ID 769	 load 45.0
ID 770	 load 50.5
ID 771	 load 77.0
ID 772	 load 70.0
ID 773	 load 35.0
ID 774	 load 61.0
ID 775	 load 63.0
ID 776	 load 64.0
ID 777	 load 49.5
ID 778	 load 71.0
ID 779	 load 57.0
ID 780	 load 45.0
ID 781	 load 76.0
ID 782	 load 50.0
ID 783	 load 46.0
ID 784	 load 50.0
ID 785	 load 72.0
ID 786	 load 74.0
ID 787	 load 39.0
ID 788	 load 58.0
ID 789	 load 47.0
ID 790	 load 48.0
ID 791	 load 92.0
ID 792	 load 69.0
ID 793	 load 52.0
ID 794	 load 56.0
ID 795	 load 92.0
ID 796	 load 80.0
ID 797	 load 39.0
ID 798	 load 53.0
ID 799	 load 20.0
ID 800	 load 51.0
ID 801	 load 7.0
ID 802	 load 45.0
ID 803	 load 20.0
ID 804	 load 47.0
ID 805	 load 29.0
ID 806	 load 30.0
ID 807	 load 31.0
ID 808	 load 20.0
ID 809	 load 47.0
ID 810	 load 66.0
ID 811	 load 8.0
ID 812	 load 29.0
ID 813	 load 54.0
ID 814	 load 29.0
ID 815	 load 49.0
ID 816	 load 60.0
ID 817	 load 77.0
ID 818	 load 40.0
ID 819	 load 60.0
ID 820	 load 63.0
ID 821	 load 26.0
ID 822	 load 44.0
ID 823	 load 32.0
ID 824	 load 25.0
ID 825	 load 49.5
ID 826	 load 49.0
ID 827	 load 46.0
ID 828	 load 16.0
ID 829	 load 24.0
ID 830	 load 71.0
ID 831	 load 29.0
ID 832	 load 47.0
ID 833	 load 32.0
ID 834	 load 69.0
ID 835	 load 19.0
ID 836	 load 68.0
ID 837	 load 92.0
ID 838	 load 73.0
ID 839	 load 82.0
ID 840	 load 25.0
ID 841	 load 45.0
ID 842	 load 26.0
ID 843	 load 23.0
ID 844	 load 58.0
ID 845	 load 83.0
ID 846	 load 30.0
ID 847	 load 29.0
ID 848	 load 15.0
ID 849	 load 92.0
ID 850	 load 85.0
ID 851	 load 90.0
ID 852	 load 42.0
ID 853	 load 6.0
ID 854	 load 47.0
ID 855	 load 50.0
ID 856	 load 29.0
ID 857	 load 85.0
ID 858	 load 50.0
ID 859	 load 55.0
ID 860	 load 47.0
ID 861	 load 91.0
ID 862	 load 64.0
ID 863	 load 50.5
ID 864	 load 45.0
ID 865	 load 31.0
ID 866	 load 42.0
ID 867	 load 82.0
ID 868	 load 49.5
ID 869	 load 47.0
ID 870	 load 21.0
ID 871	 load 34.0
ID 872	 load 35.0
ID 873	 load 78.0
ID 874	 load 37.0
ID 875	 load 50.0
ID 876	 load 38.0
ID 877	 load 72.0
ID 878	 load 80.0
ID 879	 load 37.0
ID 880	 load 86.0
ID 881	 load 17.0
ID 882	 load 13.0
ID 883	 load 69.0
ID 884	 load 85.0
ID 885	 load 61.0
ID 886	 load 92.0
ID 887	 load 59.0
ID 888	 load 29.0
ID 889	 load 54.0
ID 890	 load 25.0
ID 891	 load 92.0
ID 892	 load 22.0
ID 893	 load 37.0
ID 894	 load 18.0
ID 895	 load 49.5
ID 896	 load 9.0
ID 897	 load 14.0
ID 898	 load 57.0
ID 899	 load 37.0
ID 900	 load 90.0
ID 901	 load 78.0
ID 902	 load 75.0
ID 903	 load 42.0
ID 904	 load 86.0
ID 905	 load 63.0
ID 906	 load 53.0
ID 907	 load 37.0
ID 908	 load 12.0
ID 909	 load 37.0
ID 910	 load 78.0
ID 911	 load 66.0
ID 912	 load 82.0
ID 913	 load 64.0
ID 914	 load 66.0
ID 915	 load 10.0
ID 916	 load 50.0
ID 917	 load 38.0
ID 918	 load 48.0
ID 919	 load 51.0
ID 920	 load 44.0
ID 921	 load 49.5
ID 922	 load 7.0
ID 923	 load 89.0
ID 924	 load 89.0
ID 925	 load 78.0
ID 926	 load 93.0
ID 927	 load 49.5
ID 928	 load 15.0
ID 929	 load 29.0
ID 930	 load 54.0
ID 931	 load 72.0
ID 932	 load 87.0
ID 933	 load 92.0
ID 934	 load 91.0
ID 935	 load 50.0
ID 936	 load 51.0
ID 937	 load 49.0
ID 938	 load 47.0
ID 939	 load 50.0
ID 940	 load 43.0
ID 941	 load 91.0
ID 942	 load 27.0
ID 943	 load 81.0
ID 944	 load 24.0
ID 945	 load 74.0
ID 946	 load 39.0
ID 947	 load 49.5
ID 948	 load 81.0
ID 949	 load 91.0
ID 950	 load 47.0
ID 951	 load 55.0
ID 952	 load 26.0
ID 953	 load 22.0
ID 954	 load 89.0
ID 955	 load 27.0
ID 956	 load 82.0
ID 957	 load 23.0
ID 958	 load 49.5
ID 959	 load 38.0
ID 960	 load 34.0
ID 961	 load 62.0
ID 962	 load 61.0
ID 963	 load 88.0
ID 964	 load 50.5
ID 965	 load 35.0
ID 966	 load 67.0
ID 967	 load 71.0
ID 968	 load 6.0
ID 969	 load 19.0
ID 970	 load 51.0
ID 971	 load 20.0
ID 972	 load 11.0
ID 973	 load 17.0
ID 974	 load 59.0
ID 975	 load 67.0
ID 976	 load 49.5
ID 977	 load 49.0
ID 978	 load 63.0
ID 979	 load 60.0
ID 980	 load 50.0
ID 981	 load 33.0
ID 982	 load 61.0
ID 983	 load 92.0
ID 984	 load 24.0
ID 985	 load 83.0
ID 986	 load 13.0
ID 987	 load 49.5
ID 988	 load 22.0
ID 989	 load 71.0
ID 990	 load 81.0
ID 991	 load 57.0
ID 992	 load 37.0
ID 993	 load 82.0
ID 994	 load 91.0
ID 995	 load 92.0
ID 996	 load 24.0
ID 997	 load 40.0
ID 998	 load 71.0
ID 999	 load 19.0
Cycle No.: 27
MSE: 276.2140652349474
ID 0	 load 50.57698965072632
ID 1	 load 50.45373303256929
ID 2	 load 50.45373303256929
ID 3	 load 50.28398194350302
ID 4	 load 50.28398194350302
ID 5	 load 49.93709218688309
ID 6	 load 49.93709218688309
ID 7	 load 49.439878882840276
ID 8	 load 49.439878882840276
ID 9	 load 48.862811947241426
ID 10	 load 48.862811947241426
ID 11	 load 48.268000116571784
ID 12	 load 48.268000116571784
ID 13	 load 47.66658820770681
ID 14	 load 47.66658820770681
ID 15	 load 47.06702853552997
ID 16	 load 47.06702853552997
ID 17	 load 46.63278964906931
ID 18	 load 46.51601535268128
ID 19	 load 46.51601535268128
ID 20	 load 46.63709279615432
ID 21	 load 46.63709279615432
ID 22	 load 47.3364532943815
ID 23	 load 47.3364532943815
ID 24	 load 48.31751888990402
ID 25	 load 48.31751888990402
ID 26	 load 49.17212602496147
ID 27	 load 49.17212602496147
ID 28	 load 49.507176322862506
ID 29	 load 49.50214486941695
ID 30	 load 49.50214486941695
ID 31	 load 49.23930135043338
ID 32	 load 49.23930135043338
ID 33	 load 48.973335603717715
ID 34	 load 48.973335603717715
ID 35	 load 48.954804787412286
ID 36	 load 48.954804787412286
ID 37	 load 49.20455133821815
ID 38	 load 49.376281779725105
ID 39	 load 49.376281779725105
ID 40	 load 49.68101396691054
ID 41	 load 49.68101396691054
ID 42	 load 49.89894155878574
ID 43	 load 49.89894155878574
ID 44	 load 50.074626696296036
ID 45	 load 50.074626696296036
ID 46	 load 50.306633743457496
ID 47	 load 50.306633743457496
ID 48	 load 50.62586459051818
