Config: 1000 Star Graph
MSE: 2362.543235999998
Cycle No.: 1
ID 0	 sum 43.0	 weight 1.0	 Average 43.0
ID 196	 sum 16.210105095325627	 weight 0.3335000840101295	 Average 48.606000035769924
ID 197	 sum 16.210105112089433	 weight 0.3335000840101295	 Average 48.6060000860362
ID 198	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 199	 sum 16.210105031995692	 weight 0.3335000840101295	 Average 48.60599984587512
ID 200	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 201	 sum 16.210105141891756	 weight 0.3335000840101295	 Average 48.606000175398464
ID 202	 sum 16.21010511395208	 weight 0.3335000840101295	 Average 48.60600009162134
ID 203	 sum 16.210105072973885	 weight 0.3335000840101295	 Average 48.60599996874823
ID 204	 sum 16.210105026407756	 weight 0.3335000840101295	 Average 48.60599982911969
ID 205	 sum 16.210105173556723	 weight 0.3335000840101295	 Average 48.60600027034587
ID 206	 sum 16.210105054347434	 weight 0.3335000840101295	 Average 48.60599991289681
ID 207	 sum 16.210105043171563	 weight 0.3335000840101295	 Average 48.60599987938596
ID 208	 sum 16.21010514747969	 weight 0.3335000840101295	 Average 48.606000192153886
ID 209	 sum 16.210105031995692	 weight 0.3335000840101295	 Average 48.60599984587512
ID 210	 sum 18.187858480429405	 weight 0.3741895756194713	 Average 48.60599991413278
ID 211	 sum 16.210105119540014	 weight 0.3335000840101295	 Average 48.60600010837676
ID 212	 sum 16.21010515493027	 weight 0.3335000840101295	 Average 48.60600021449445
ID 213	 sum 16.210105045034208	 weight 0.3335000840101295	 Average 48.605999884971105
ID 214	 sum 16.210105035720982	 weight 0.3335000840101295	 Average 48.6059998570454
ID 215	 sum 16.210105104638853	 weight 0.3335000840101295	 Average 48.60600006369563
ID 216	 sum 16.21010514747969	 weight 0.3335000840101295	 Average 48.606000192153886
ID 217	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 218	 sum 16.21010508973769	 weight 0.3335000840101295	 Average 48.6060000190145
ID 219	 sum 16.21010513257853	 weight 0.3335000840101295	 Average 48.606000147472756
ID 220	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 221	 sum 16.210105015231886	 weight 0.3335000840101295	 Average 48.605999795608845
ID 222	 sum 16.210105166106143	 weight 0.3335000840101295	 Average 48.6060002480053
ID 223	 sum 16.210105097188272	 weight 0.3335000840101295	 Average 48.60600004135507
ID 224	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 225	 sum 16.210105035720982	 weight 0.3335000840101295	 Average 48.6059998570454
ID 226	 sum 16.210105106501498	 weight 0.3335000840101295	 Average 48.606000069280775
ID 227	 sum 16.210105093462982	 weight 0.3335000840101295	 Average 48.60600003018479
ID 228	 sum 16.210105037583627	 weight 0.3335000840101295	 Average 48.60599986263054
ID 229	 sum 16.21010512885324	 weight 0.3335000840101295	 Average 48.60600013630247
ID 230	 sum 16.21010505993537	 weight 0.3335000840101295	 Average 48.605999929652235
ID 231	 sum 16.27194058272866	 weight 0.33477226415658135	 Average 48.60599973454751
ID 232	 sum 16.210105141891756	 weight 0.3335000840101295	 Average 48.606000175398464
ID 233	 sum 16.210105039446272	 weight 0.3335000840101295	 Average 48.60599986821568
ID 234	 sum 16.210105119540014	 weight 0.3335000840101295	 Average 48.60600010837676
ID 235	 sum 16.457357786886746	 weight 0.33858696050061354	 Average 48.6059999550896
ID 236	 sum 16.210105033858337	 weight 0.3335000840101295	 Average 48.605999851460254
ID 237	 sum 16.210105022682466	 weight 0.3335000840101295	 Average 48.60599981794941
ID 238	 sum 16.210105041308918	 weight 0.3335000840101295	 Average 48.605999873800826
ID 239	 sum 16.210105145617046	 weight 0.3335000840101295	 Average 48.60600018656874
ID 240	 sum 16.21010505621008	 weight 0.3335000840101295	 Average 48.605999918481956
ID 241	 sum 16.21010505248479	 weight 0.3335000840101295	 Average 48.60599990731167
ID 242	 sum 16.210105162380852	 weight 0.3335000840101295	 Average 48.606000236835015
ID 243	 sum 16.210105110226788	 weight 0.3335000840101295	 Average 48.60600008045106
ID 244	 sum 16.210105043171563	 weight 0.3335000840101295	 Average 48.60599987938596
ID 245	 sum 16.210105119540014	 weight 0.3335000840101295	 Average 48.60600010837676
ID 246	 sum 16.210105031995692	 weight 0.3335000840101295	 Average 48.60599984587512
ID 247	 sum 16.210105104638853	 weight 0.3335000840101295	 Average 48.60600006369563
ID 248	 sum 16.21010511767737	 weight 0.3335000840101295	 Average 48.606000102791626
ID 249	 sum 16.21010507111124	 weight 0.3335000840101295	 Average 48.605999963163086
ID 250	 sum 16.210105026407756	 weight 0.3335000840101295	 Average 48.60599982911969
ID 251	 sum 16.21010505621008	 weight 0.3335000840101295	 Average 48.605999918481956
ID 252	 sum 16.210105095325627	 weight 0.3335000840101295	 Average 48.606000035769924
ID 253	 sum 16.21010500964395	 weight 0.3335000840101295	 Average 48.605999778853416
ID 254	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 255	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 256	 sum 16.21010502081982	 weight 0.3335000840101295	 Average 48.60599981236427
ID 257	 sum 16.21010515120498	 weight 0.3335000840101295	 Average 48.60600020332417
ID 258	 sum 16.21010506738595	 weight 0.3335000840101295	 Average 48.60599995199281
ID 259	 sum 16.210105169831433	 weight 0.3335000840101295	 Average 48.60600025917559
ID 260	 sum 16.210105130715885	 weight 0.3335000840101295	 Average 48.60600014188761
ID 261	 sum 16.210105007781305	 weight 0.3335000840101295	 Average 48.60599977326828
ID 262	 sum 16.210105045034208	 weight 0.3335000840101295	 Average 48.605999884971105
ID 263	 sum 16.210105041308918	 weight 0.3335000840101295	 Average 48.605999873800826
ID 264	 sum 16.21010502081982	 weight 0.3335000840101295	 Average 48.60599981236427
ID 265	 sum 16.21010501336924	 weight 0.3335000840101295	 Average 48.6059997900237
ID 266	 sum 16.210105054347434	 weight 0.3335000840101295	 Average 48.60599991289681
ID 267	 sum 16.210105171694078	 weight 0.3335000840101295	 Average 48.60600026476072
ID 268	 sum 16.210104992880144	 weight 0.3335000840101295	 Average 48.60599972858714
ID 269	 sum 16.210105043171563	 weight 0.3335000840101295	 Average 48.60599987938596
ID 270	 sum 16.21010500219337	 weight 0.3335000840101295	 Average 48.60599975651285
ID 271	 sum 16.21010499846808	 weight 0.3335000840101295	 Average 48.60599974534257
ID 272	 sum 16.210105095325627	 weight 0.3335000840101295	 Average 48.606000035769924
ID 273	 sum 16.210105156792917	 weight 0.3335000840101295	 Average 48.60600022007959
ID 274	 sum 16.210105058072724	 weight 0.3335000840101295	 Average 48.6059999240671
ID 275	 sum 16.210105102776208	 weight 0.3335000840101295	 Average 48.60600005811049
ID 276	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 277	 sum 16.210105138166465	 weight 0.3335000840101295	 Average 48.60600016422818
ID 278	 sum 16.210105156792917	 weight 0.3335000840101295	 Average 48.60600022007959
ID 279	 sum 16.704521037144566	 weight 0.3436719965751878	 Average 48.60599991739504
ID 280	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 281	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 282	 sum 16.210105004056015	 weight 0.3335000840101295	 Average 48.605999762097994
ID 283	 sum 16.210105169831433	 weight 0.3335000840101295	 Average 48.60600025917559
ID 284	 sum 16.210104996605434	 weight 0.3335000840101295	 Average 48.60599973975743
ID 285	 sum 16.21010506366066	 weight 0.3335000840101295	 Average 48.60599994082252
ID 286	 sum 16.210105169831433	 weight 0.3335000840101295	 Average 48.60600025917559
ID 287	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 288	 sum 16.210105084149756	 weight 0.3335000840101295	 Average 48.60600000225908
ID 289	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 290	 sum 16.210105126990594	 weight 0.3335000840101295	 Average 48.606000130717334
ID 291	 sum 16.210105084149756	 weight 0.3335000840101295	 Average 48.60600000225908
ID 292	 sum 16.21010506738595	 weight 0.3335000840101295	 Average 48.60599995199281
ID 293	 sum 16.210105106501498	 weight 0.3335000840101295	 Average 48.606000069280775
ID 294	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 295	 sum 16.210105069248595	 weight 0.3335000840101295	 Average 48.60599995757794
ID 296	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 297	 sum 16.210105104638853	 weight 0.3335000840101295	 Average 48.60600006369563
ID 298	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 299	 sum 16.210105169831433	 weight 0.3335000840101295	 Average 48.60600025917559
ID 300	 sum 16.210105110226788	 weight 0.3335000840101295	 Average 48.60600008045106
ID 301	 sum 16.21010514002911	 weight 0.3335000840101295	 Average 48.60600016981332
ID 302	 sum 16.210105054347434	 weight 0.3335000840101295	 Average 48.60599991289681
ID 303	 sum 16.21010505248479	 weight 0.3335000840101295	 Average 48.60599990731167
ID 304	 sum 16.210105046896853	 weight 0.3335000840101295	 Average 48.60599989055625
ID 305	 sum 16.210195508161217	 weight 0.333501944793565	 Average 48.605999938606644
ID 306	 sum 16.210105004056015	 weight 0.3335000840101295	 Average 48.605999762097994
ID 307	 sum 16.210105164243497	 weight 0.3335000840101295	 Average 48.60600024242016
ID 308	 sum 16.210105022682466	 weight 0.3335000840101295	 Average 48.60599981794941
ID 309	 sum 16.21010511395208	 weight 0.3335000840101295	 Average 48.60600009162134
ID 310	 sum 16.210105156792917	 weight 0.3335000840101295	 Average 48.60600022007959
ID 311	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 312	 sum 16.21010513257853	 weight 0.3335000840101295	 Average 48.606000147472756
ID 313	 sum 16.210105104638853	 weight 0.3335000840101295	 Average 48.60600006369563
ID 314	 sum 16.21010501709453	 weight 0.3335000840101295	 Average 48.60599980119398
ID 315	 sum 16.2101050282704	 weight 0.3335000840101295	 Average 48.60599983470483
ID 316	 sum 16.2101050860124	 weight 0.3335000840101295	 Average 48.606000007844216
ID 317	 sum 16.210105084149756	 weight 0.3335000840101295	 Average 48.60600000225908
ID 318	 sum 16.210105033858337	 weight 0.3335000840101295	 Average 48.605999851460254
ID 319	 sum 16.21010506738595	 weight 0.3335000840101295	 Average 48.60599995199281
ID 320	 sum 16.21010501709453	 weight 0.3335000840101295	 Average 48.60599980119398
ID 321	 sum 16.210105084149756	 weight 0.3335000840101295	 Average 48.60600000225908
ID 322	 sum 16.210105043171563	 weight 0.3335000840101295	 Average 48.60599987938596
ID 323	 sum 47.85460662198663	 weight 0.9845411399539011	 Average 48.60599997296946
ID 324	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 325	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 326	 sum 16.210105043171563	 weight 0.3335000840101295	 Average 48.60599987938596
ID 327	 sum 16.210105171694078	 weight 0.3335000840101295	 Average 48.60600026476072
ID 328	 sum 16.21010499846808	 weight 0.3335000840101295	 Average 48.60599974534257
ID 329	 sum 1028.8351346045702	 weight 21.166834025313275	 Average 48.60599999859181
ID 330	 sum 16.21010512512795	 weight 0.3335000840101295	 Average 48.60600012513219
ID 331	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 332	 sum 16.210104992880144	 weight 0.3335000840101295	 Average 48.60599972858714
ID 333	 sum 16.210105087875046	 weight 0.3335000840101295	 Average 48.60600001342936
ID 334	 sum 16.210105173556723	 weight 0.3335000840101295	 Average 48.60600027034587
ID 335	 sum 16.21010512140266	 weight 0.3335000840101295	 Average 48.606000113961905
ID 336	 sum 16.21010499474279	 weight 0.3335000840101295	 Average 48.605999734172286
ID 337	 sum 16.21010511767737	 weight 0.3335000840101295	 Average 48.606000102791626
ID 338	 sum 16.210104996605434	 weight 0.3335000840101295	 Average 48.60599973975743
ID 339	 sum 16.210105156792917	 weight 0.3335000840101295	 Average 48.60600022007959
ID 340	 sum 16.2101051437544	 weight 0.3335000840101295	 Average 48.60600018098361
ID 341	 sum 16.210104996605434	 weight 0.3335000840101295	 Average 48.60599973975743
ID 342	 sum 16.21010515120498	 weight 0.3335000840101295	 Average 48.60600020332417
ID 343	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 344	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 345	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 346	 sum 16.210105039446272	 weight 0.3335000840101295	 Average 48.60599986821568
ID 347	 sum 16.21010500964395	 weight 0.3335000840101295	 Average 48.605999778853416
ID 348	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 349	 sum 16.210105169831433	 weight 0.3335000840101295	 Average 48.60600025917559
ID 350	 sum 16.210105106501498	 weight 0.3335000840101295	 Average 48.606000069280775
ID 351	 sum 16.210105149342336	 weight 0.3335000840101295	 Average 48.60600019773903
ID 352	 sum 16.210105166106143	 weight 0.3335000840101295	 Average 48.6060002480053
ID 353	 sum 16.210105072973885	 weight 0.3335000840101295	 Average 48.60599996874823
ID 354	 sum 16.210105166106143	 weight 0.3335000840101295	 Average 48.6060002480053
ID 355	 sum 16.21010514002911	 weight 0.3335000840101295	 Average 48.60600016981332
ID 356	 sum 16.210105050622143	 weight 0.3335000840101295	 Average 48.605999901726534
ID 357	 sum 16.21010505248479	 weight 0.3335000840101295	 Average 48.60599990731167
ID 358	 sum 16.210105035720982	 weight 0.3335000840101295	 Average 48.6059998570454
ID 359	 sum 16.210105099050917	 weight 0.3335000840101295	 Average 48.60600004694021
ID 360	 sum 16.210105130715885	 weight 0.3335000840101295	 Average 48.60600014188761
ID 361	 sum 16.210105164243497	 weight 0.3335000840101295	 Average 48.60600024242016
ID 362	 sum 16.210105169831433	 weight 0.3335000840101295	 Average 48.60600025917559
ID 363	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 364	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 365	 sum 16.210105087875046	 weight 0.3335000840101295	 Average 48.60600001342936
ID 366	 sum 16.210105167968788	 weight 0.3335000840101295	 Average 48.606000253590445
ID 367	 sum 16.210105061798014	 weight 0.3335000840101295	 Average 48.60599993523738
ID 368	 sum 16.210105119540014	 weight 0.3335000840101295	 Average 48.60600010837676
ID 369	 sum 16.210105072973885	 weight 0.3335000840101295	 Average 48.60599996874823
ID 370	 sum 16.210105031995692	 weight 0.3335000840101295	 Average 48.60599984587512
ID 371	 sum 16.210104996605434	 weight 0.3335000840101295	 Average 48.60599973975743
ID 372	 sum 16.210105141891756	 weight 0.3335000840101295	 Average 48.606000175398464
ID 373	 sum 16.210105018957176	 weight 0.3335000840101295	 Average 48.605999806779124
ID 374	 sum 16.21010505248479	 weight 0.3335000840101295	 Average 48.60599990731167
ID 375	 sum 16.210105110226788	 weight 0.3335000840101295	 Average 48.60600008045106
ID 376	 sum 16.210105112089433	 weight 0.3335000840101295	 Average 48.6060000860362
ID 377	 sum 16.210105037583627	 weight 0.3335000840101295	 Average 48.60599986263054
ID 378	 sum 16.21010512512795	 weight 0.3335000840101295	 Average 48.60600012513219
ID 379	 sum 16.210105160518207	 weight 0.3335000840101295	 Average 48.60600023124988
ID 380	 sum 16.210105115814724	 weight 0.3335000840101295	 Average 48.60600009720648
ID 381	 sum 16.210105138166465	 weight 0.3335000840101295	 Average 48.60600016422818
ID 382	 sum 16.210105119540014	 weight 0.3335000840101295	 Average 48.60600010837676
ID 383	 sum 16.210105145617046	 weight 0.3335000840101295	 Average 48.60600018656874
ID 384	 sum 16.21010505621008	 weight 0.3335000840101295	 Average 48.605999918481956
ID 385	 sum 16.210105141891756	 weight 0.3335000840101295	 Average 48.606000175398464
ID 386	 sum 16.21010506738595	 weight 0.3335000840101295	 Average 48.60599995199281
ID 387	 sum 16.21010502454511	 weight 0.3335000840101295	 Average 48.60599982353455
ID 388	 sum 16.2101050860124	 weight 0.3335000840101295	 Average 48.606000007844216
ID 389	 sum 16.21010501709453	 weight 0.3335000840101295	 Average 48.60599980119398
ID 390	 sum 16.210105054347434	 weight 0.3335000840101295	 Average 48.60599991289681
ID 391	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 392	 sum 16.210105011506595	 weight 0.3335000840101295	 Average 48.60599978443856
ID 393	 sum 16.210105160518207	 weight 0.3335000840101295	 Average 48.60600023124988
ID 394	 sum 16.210105171694078	 weight 0.3335000840101295	 Average 48.60600026476072
ID 395	 sum 16.21010502081982	 weight 0.3335000840101295	 Average 48.60599981236427
ID 396	 sum 16.210104992880144	 weight 0.3335000840101295	 Average 48.60599972858714
ID 397	 sum 16.21010507483653	 weight 0.3335000840101295	 Average 48.60599997433337
ID 398	 sum 16.210105099050917	 weight 0.3335000840101295	 Average 48.60600004694021
ID 399	 sum 16.21010508228711	 weight 0.3335000840101295	 Average 48.60599999667394
ID 400	 sum 16.21010507856182	 weight 0.3335000840101295	 Average 48.60599998550365
ID 401	 sum 16.210105004056015	 weight 0.3335000840101295	 Average 48.605999762097994
ID 402	 sum 16.210105177282013	 weight 0.3335000840101295	 Average 48.60600028151615
ID 403	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 404	 sum 16.210105095325627	 weight 0.3335000840101295	 Average 48.606000035769924
ID 405	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 406	 sum 16.2101050860124	 weight 0.3335000840101295	 Average 48.606000007844216
ID 407	 sum 16.210105093462982	 weight 0.3335000840101295	 Average 48.60600003018479
ID 408	 sum 16.2101050282704	 weight 0.3335000840101295	 Average 48.60599983470483
ID 409	 sum 16.210105164243497	 weight 0.3335000840101295	 Average 48.60600024242016
ID 410	 sum 16.2101051437544	 weight 0.3335000840101295	 Average 48.60600018098361
ID 411	 sum 16.210105102776208	 weight 0.3335000840101295	 Average 48.60600005811049
ID 412	 sum 16.210105050622143	 weight 0.3335000840101295	 Average 48.605999901726534
ID 413	 sum 16.210105007781305	 weight 0.3335000840101295	 Average 48.60599977326828
ID 414	 sum 16.210105004056015	 weight 0.3335000840101295	 Average 48.605999762097994
ID 415	 sum 16.210105083218433	 weight 0.33350008494145206	 Average 48.605999863730815
ID 416	 sum 16.210105102776208	 weight 0.3335000840101295	 Average 48.60600005811049
ID 417	 sum 16.210105011506595	 weight 0.3335000840101295	 Average 48.60599978443856
ID 418	 sum 16.21010505993537	 weight 0.3335000840101295	 Average 48.605999929652235
ID 419	 sum 16.210105138166465	 weight 0.3335000840101295	 Average 48.60600016422818
ID 420	 sum 16.210105126990594	 weight 0.3335000840101295	 Average 48.606000130717334
ID 421	 sum 16.21010502081982	 weight 0.3335000840101295	 Average 48.60599981236427
ID 422	 sum 16.210105115814724	 weight 0.3335000840101295	 Average 48.60600009720648
ID 423	 sum 16.210105072973885	 weight 0.3335000840101295	 Average 48.60599996874823
ID 424	 sum 16.210104992880144	 weight 0.3335000840101295	 Average 48.60599972858714
ID 425	 sum 16.210105043171563	 weight 0.3335000840101295	 Average 48.60599987938596
ID 426	 sum 16.210105015231886	 weight 0.3335000840101295	 Average 48.605999795608845
ID 427	 sum 16.210105045034208	 weight 0.3335000840101295	 Average 48.605999884971105
ID 428	 sum 16.210105058072724	 weight 0.3335000840101295	 Average 48.6059999240671
ID 429	 sum 16.210105099050917	 weight 0.3335000840101295	 Average 48.60600004694021
ID 430	 sum 16.210105158655562	 weight 0.3335000840101295	 Average 48.60600022566474
ID 431	 sum 16.21010501336924	 weight 0.3335000840101295	 Average 48.6059997900237
ID 432	 sum 16.210105160518207	 weight 0.3335000840101295	 Average 48.60600023124988
ID 433	 sum 16.21010505248479	 weight 0.3335000840101295	 Average 48.60599990731167
ID 434	 sum 16.210105072973885	 weight 0.3335000840101295	 Average 48.60599996874823
ID 435	 sum 16.21010499474279	 weight 0.3335000840101295	 Average 48.605999734172286
ID 436	 sum 16.210105033858337	 weight 0.3335000840101295	 Average 48.605999851460254
ID 437	 sum 16.210105087875046	 weight 0.3335000840101295	 Average 48.60600001342936
ID 438	 sum 16.210105149342336	 weight 0.3335000840101295	 Average 48.60600019773903
ID 439	 sum 16.21010500591866	 weight 0.3335000840101295	 Average 48.60599976768314
ID 440	 sum 16.21010513630382	 weight 0.3335000840101295	 Average 48.60600015864304
ID 441	 sum 16.210105134441175	 weight 0.3335000840101295	 Average 48.6060001530579
ID 442	 sum 16.210105054347434	 weight 0.3335000840101295	 Average 48.60599991289681
ID 443	 sum 16.212006680990037	 weight 0.3335392032723946	 Average 48.60600049988734
ID 444	 sum 16.210105149342336	 weight 0.3335000840101295	 Average 48.60600019773903
ID 445	 sum 16.210105162380852	 weight 0.3335000840101295	 Average 48.606000236835015
ID 446	 sum 16.21010512885324	 weight 0.3335000840101295	 Average 48.60600013630247
ID 447	 sum 16.21010499846808	 weight 0.3335000840101295	 Average 48.60599974534257
ID 448	 sum 16.210105156792917	 weight 0.3335000840101295	 Average 48.60600022007959
ID 449	 sum 16.210105158655562	 weight 0.3335000840101295	 Average 48.60600022566474
ID 450	 sum 16.210105041308918	 weight 0.3335000840101295	 Average 48.605999873800826
ID 451	 sum 16.21010513630382	 weight 0.3335000840101295	 Average 48.60600015864304
ID 452	 sum 16.2101050860124	 weight 0.3335000840101295	 Average 48.606000007844216
ID 453	 sum 16.210105102776208	 weight 0.3335000840101295	 Average 48.60600005811049
ID 454	 sum 16.210105000330724	 weight 0.3335000840101295	 Average 48.60599975092771
ID 455	 sum 16.21010517541937	 weight 0.3335000840101295	 Average 48.60600027593101
ID 456	 sum 16.21010500219337	 weight 0.3335000840101295	 Average 48.60599975651285
ID 457	 sum 16.210105000330724	 weight 0.3335000840101295	 Average 48.60599975092771
ID 458	 sum 16.21010499474279	 weight 0.3335000840101295	 Average 48.605999734172286
ID 459	 sum 16.21010513630382	 weight 0.3335000840101295	 Average 48.60600015864304
ID 460	 sum 16.210105031995692	 weight 0.3335000840101295	 Average 48.60599984587512
ID 461	 sum 16.21010505621008	 weight 0.3335000840101295	 Average 48.605999918481956
ID 462	 sum 16.210557920055983	 weight 0.33350940002379553	 Average 48.606000067462496
ID 463	 sum 16.210105022682466	 weight 0.3335000840101295	 Average 48.60599981794941
ID 464	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 465	 sum 16.21010500964395	 weight 0.3335000840101295	 Average 48.605999778853416
ID 466	 sum 16.210105007781305	 weight 0.3335000840101295	 Average 48.60599977326828
ID 467	 sum 32.03240031426071	 weight 0.6590215280565952	 Average 48.60599988094751
ID 468	 sum 16.210105091600337	 weight 0.3335000840101295	 Average 48.606000024599645
ID 469	 sum 16.210105022682466	 weight 0.3335000840101295	 Average 48.60599981794941
ID 470	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 471	 sum 16.210105076699175	 weight 0.3335000840101295	 Average 48.60599997991851
ID 472	 sum 16.210105035720982	 weight 0.3335000840101295	 Average 48.6059998570454
ID 473	 sum 16.210105039446272	 weight 0.3335000840101295	 Average 48.60599986821568
ID 474	 sum 16.210105112089433	 weight 0.3335000840101295	 Average 48.6060000860362
ID 475	 sum 16.210105045034208	 weight 0.3335000840101295	 Average 48.605999884971105
ID 476	 sum 16.2101050860124	 weight 0.3335000840101295	 Average 48.606000007844216
ID 477	 sum 16.210105011506595	 weight 0.3335000840101295	 Average 48.60599978443856
ID 478	 sum 16.210105160518207	 weight 0.3335000840101295	 Average 48.60600023124988
ID 479	 sum 16.210105007781305	 weight 0.3335000840101295	 Average 48.60599977326828
ID 480	 sum 16.210105097188272	 weight 0.3335000840101295	 Average 48.60600004135507
ID 481	 sum 16.21010501709453	 weight 0.3335000840101295	 Average 48.60599980119398
ID 482	 sum 16.210105031995692	 weight 0.3335000840101295	 Average 48.60599984587512
ID 483	 sum 16.21010511395208	 weight 0.3335000840101295	 Average 48.60600009162134
ID 484	 sum 16.21010512140266	 weight 0.3335000840101295	 Average 48.606000113961905
ID 485	 sum 16.210105104638853	 weight 0.3335000840101295	 Average 48.60600006369563
ID 486	 sum 16.210104992880144	 weight 0.3335000840101295	 Average 48.60599972858714
ID 487	 sum 16.210105104638853	 weight 0.3335000840101295	 Average 48.60600006369563
ID 488	 sum 16.21010515120498	 weight 0.3335000840101295	 Average 48.60600020332417
ID 489	 sum 16.210105004056015	 weight 0.3335000840101295	 Average 48.605999762097994
ID 490	 sum 16.210105080424466	 weight 0.3335000840101295	 Average 48.605999991088794
ID 491	 sum 16.210105108364143	 weight 0.3335000840101295	 Average 48.60600007486592
ID 492	 sum 16.210105112089433	 weight 0.3335000840101295	 Average 48.6060000860362
ID 493	 sum 16.210105130715885	 weight 0.3335000840101295	 Average 48.60600014188761
ID 494	 sum 16.210105035720982	 weight 0.3335000840101295	 Average 48.6059998570454
ID 495	 sum 16.210105145617046	 weight 0.3335000840101295	 Average 48.60600018656874
ID 496	 sum 16.2101050282704	 weight 0.3335000840101295	 Average 48.60599983470483
ID 497	 sum 16.210105177282013	 weight 0.3335000840101295	 Average 48.60600028151615
ID 498	 sum 16.210105041308918	 weight 0.3335000840101295	 Average 48.605999873800826
ID 499	 sum 16.21010511767737	 weight 0.3335000840101295	 Average 48.606000102791626
ID 500	 sum 16.210105045034208	 weight 0.3335000840101295	 Average 48.605999884971105
ID 501	 sum 16.21010506738595	 weight 0.3335000840101295	 Average 48.60599995199281
ID 502	 sum 16.210104992880144	 weight 0.3335000840101295	 Average 48.60599972858714
ID 503	 sum 16.210105100913562	 weight 0.3335000840101295	 Average 48.60600005252535
ID 504	 sum 16.333686744299335	 weight 0.33604260112326967	 Average 48.60600022051278
ID 505	 sum 16.210105149342336	 weight 0.3335000840101295	 Average 48.60600019773903
ID 506	 sum 16.210105045034208	 weight 0.3335000840101295	 Average 48.605999884971105
ID 507	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 508	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 509	 sum 16.210105112089433	 weight 0.3335000840101295	 Average 48.6060000860362
ID 510	 sum 16.21010508973769	 weight 0.3335000840101295	 Average 48.6060000190145
ID 511	 sum 16.210105173556723	 weight 0.3335000840101295	 Average 48.60600027034587
ID 512	 sum 16.210105048759498	 weight 0.3335000840101295	 Average 48.60599989614139
ID 513	 sum 16.210105087875046	 weight 0.3335000840101295	 Average 48.60600001342936
ID 514	 sum 16.210105126990594	 weight 0.3335000840101295	 Average 48.606000130717334
ID 515	 sum 16.210105080424466	 weight 0.3335000840101295	 Average 48.605999991088794
ID 516	 sum 16.210105095325627	 weight 0.3335000840101295	 Average 48.606000035769924
ID 517	 sum 16.210105097188272	 weight 0.3335000840101295	 Average 48.60600004135507
ID 518	 sum 16.210105149342336	 weight 0.3335000840101295	 Average 48.60600019773903
ID 519	 sum 16.210105100913562	 weight 0.3335000840101295	 Average 48.60600005252535
ID 520	 sum 16.210105156792917	 weight 0.3335000840101295	 Average 48.60600022007959
ID 521	 sum 16.210105110226788	 weight 0.3335000840101295	 Average 48.60600008045106
ID 522	 sum 16.21010501336924	 weight 0.3335000840101295	 Average 48.6059997900237
ID 523	 sum 16.210105166106143	 weight 0.3335000840101295	 Average 48.6060002480053
ID 524	 sum 16.210105145617046	 weight 0.3335000840101295	 Average 48.60600018656874
ID 525	 sum 16.210105037583627	 weight 0.3335000840101295	 Average 48.60599986263054
ID 526	 sum 16.210105149342336	 weight 0.3335000840101295	 Average 48.60600019773903
