Config: 1000 Star Graph
MSE: 2569.0705960000014
Cycle No.: 1
ID 0	 sum 99.0	 weight 1.0	 Average 99.0
ID 736	 sum 16.903785173124586	 weight 0.3335000840101295	 Average 50.685999745089006
ID 737	 sum 16.903785197338973	 weight 0.3335000840101295	 Average 50.685999817695844
ID 738	 sum 16.903785188025747	 weight 0.3335000840101295	 Average 50.68599978977014
ID 739	 sum 16.90378529419652	 weight 0.3335000840101295	 Average 50.6860001081232
ID 740	 sum 16.903785234591876	 weight 0.3335000840101295	 Average 50.685999929398676
ID 741	 sum 16.903785342625294	 weight 0.3335000840101295	 Average 50.68600025333688
ID 742	 sum 16.903785323998843	 weight 0.3335000840101295	 Average 50.68600019748547
ID 743	 sum 16.903785173124586	 weight 0.3335000840101295	 Average 50.685999745089006
ID 744	 sum 16.90378521037749	 weight 0.3335000840101295	 Average 50.68599985679184
ID 745	 sum 16.903785277432714	 weight 0.3335000840101295	 Average 50.68600005785693
ID 746	 sum 16.90378517498723	 weight 0.3335000840101295	 Average 50.68599975067415
ID 747	 sum 16.903785292333875	 weight 0.3335000840101295	 Average 50.68600010253806
ID 748	 sum 16.90378533703736	 weight 0.3335000840101295	 Average 50.68600023658146
ID 749	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 750	 sum 16.90378529792181	 weight 0.3335000840101295	 Average 50.68600011929349
ID 751	 sum 16.903785212240134	 weight 0.3335000840101295	 Average 50.68599986237698
ID 752	 sum 16.90378534821323	 weight 0.3335000840101295	 Average 50.68600027009231
ID 753	 sum 16.90378528674594	 weight 0.3335000840101295	 Average 50.68600008578264
ID 754	 sum 16.903785312822972	 weight 0.3335000840101295	 Average 50.68600016397462
ID 755	 sum 16.90378534448794	 weight 0.3335000840101295	 Average 50.68600025892202
ID 756	 sum 16.903785331449424	 weight 0.3335000840101295	 Average 50.686000219826035
ID 757	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 758	 sum 16.903785314685617	 weight 0.3335000840101295	 Average 50.68600016955976
ID 759	 sum 16.903785320273553	 weight 0.3335000840101295	 Average 50.686000186315184
ID 760	 sum 16.90378524017981	 weight 0.3335000840101295	 Average 50.6859999461541
ID 761	 sum 16.903785262531553	 weight 0.3335000840101295	 Average 50.6860000131758
ID 762	 sum 16.90378516381136	 weight 0.3335000840101295	 Average 50.6859997171633
ID 763	 sum 16.903785230866585	 weight 0.3335000840101295	 Average 50.6859999182284
ID 764	 sum 16.903785331449424	 weight 0.3335000840101295	 Average 50.686000219826035
ID 765	 sum 16.90378528674594	 weight 0.3335000840101295	 Average 50.68600008578264
ID 766	 sum 16.903785327724133	 weight 0.3335000840101295	 Average 50.68600020865575
ID 767	 sum 16.903785173124586	 weight 0.3335000840101295	 Average 50.685999745089006
ID 768	 sum 16.903785186163102	 weight 0.3335000840101295	 Average 50.685999784185
ID 769	 sum 16.90378530537239	 weight 0.3335000840101295	 Average 50.686000141634054
ID 770	 sum 16.903785277432714	 weight 0.3335000840101295	 Average 50.68600005785693
ID 771	 sum 16.903785325861488	 weight 0.3335000840101295	 Average 50.686000203070606
ID 772	 sum 16.903785204789553	 weight 0.3335000840101295	 Average 50.685999840036416
ID 773	 sum 16.903785258806263	 weight 0.3335000840101295	 Average 50.686000002005514
ID 774	 sum 16.903785335174714	 weight 0.3335000840101295	 Average 50.686000230996314
ID 775	 sum 16.90378527929536	 weight 0.3335000840101295	 Average 50.68600006344207
ID 776	 sum 16.903785173124586	 weight 0.3335000840101295	 Average 50.685999745089006
ID 777	 sum 16.90378520292691	 weight 0.3335000840101295	 Average 50.68599983445127
ID 778	 sum 16.903785184300457	 weight 0.3335000840101295	 Average 50.68599977859986
ID 779	 sum 16.90378527557007	 weight 0.3335000840101295	 Average 50.68600005227179
ID 780	 sum 16.903785169399296	 weight 0.3335000840101295	 Average 50.68599973391873
ID 781	 sum 16.903785201064263	 weight 0.3335000840101295	 Average 50.68599982886613
ID 782	 sum 16.903785262531553	 weight 0.3335000840101295	 Average 50.6860000131758
ID 783	 sum 16.903785303509746	 weight 0.3335000840101295	 Average 50.68600013604891
ID 784	 sum 16.903785165674005	 weight 0.3335000840101295	 Average 50.68599972274844
ID 785	 sum 16.903785273707424	 weight 0.3335000840101295	 Average 50.68600004668665
ID 786	 sum 16.903785331449424	 weight 0.3335000840101295	 Average 50.686000219826035
ID 787	 sum 16.90378527557007	 weight 0.3335000840101295	 Average 50.68600005227179
ID 788	 sum 16.90378529047123	 weight 0.3335000840101295	 Average 50.686000096952924
ID 789	 sum 16.903785186163102	 weight 0.3335000840101295	 Average 50.685999784185
ID 790	 sum 16.90378516381136	 weight 0.3335000840101295	 Average 50.6859997171633
ID 791	 sum 16.903785288608585	 weight 0.3335000840101295	 Average 50.68600009136778
ID 792	 sum 16.90378533331207	 weight 0.3335000840101295	 Average 50.68600022541118
ID 793	 sum 16.90378517498723	 weight 0.3335000840101295	 Average 50.68599975067415
ID 794	 sum 16.903785269982134	 weight 0.3335000840101295	 Average 50.686000035516365
ID 795	 sum 16.903785303509746	 weight 0.3335000840101295	 Average 50.68600013604891
ID 796	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 797	 sum 16.90378527557007	 weight 0.3335000840101295	 Average 50.68600005227179
ID 798	 sum 16.903785255080972	 weight 0.3335000840101295	 Average 50.685999990835235
ID 799	 sum 4240.7371492741395	 weight 83.66683402440817	 Average 50.68599999896
ID 800	 sum 16.903785277432714	 weight 0.3335000840101295	 Average 50.68600005785693
ID 801	 sum 16.903785273707424	 weight 0.3335000840101295	 Average 50.68600004668665
ID 802	 sum 16.903785188025747	 weight 0.3335000840101295	 Average 50.68599978977014
ID 803	 sum 16.90378516381136	 weight 0.3335000840101295	 Average 50.6859997171633
ID 804	 sum 16.90378523272923	 weight 0.3335000840101295	 Average 50.68599992381353
ID 805	 sum 16.903785288608585	 weight 0.3335000840101295	 Average 50.68600009136778
ID 806	 sum 16.903785335174714	 weight 0.3335000840101295	 Average 50.686000230996314
ID 807	 sum 16.903785325861488	 weight 0.3335000840101295	 Average 50.686000203070606
ID 808	 sum 16.90378517126194	 weight 0.3335000840101295	 Average 50.68599973950387
ID 809	 sum 16.90378523272923	 weight 0.3335000840101295	 Average 50.68599992381353
ID 810	 sum 16.903785195476328	 weight 0.3335000840101295	 Average 50.68599981211071
ID 811	 sum 16.903785318410907	 weight 0.3335000840101295	 Average 50.68600018073004
ID 812	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 813	 sum 16.903785325861488	 weight 0.3335000840101295	 Average 50.686000203070606
ID 814	 sum 16.903785251355682	 weight 0.3335000840101295	 Average 50.68599997966495
ID 815	 sum 16.903785312822972	 weight 0.3335000840101295	 Average 50.68600016397462
ID 816	 sum 16.903785256943618	 weight 0.3335000840101295	 Average 50.68599999642038
ID 817	 sum 16.90378530537239	 weight 0.3335000840101295	 Average 50.686000141634054
ID 818	 sum 16.903785189888392	 weight 0.3335000840101295	 Average 50.68599979535528
ID 819	 sum 16.90378522900394	 weight 0.3335000840101295	 Average 50.685999912643254
ID 820	 sum 16.9037852066522	 weight 0.3335000840101295	 Average 50.68599984562155
ID 821	 sum 16.90378527929536	 weight 0.3335000840101295	 Average 50.68600006344207
ID 822	 sum 16.903785346350585	 weight 0.3335000840101295	 Average 50.686000264507165
ID 823	 sum 16.90378522527865	 weight 0.3335000840101295	 Average 50.68599990147297
ID 824	 sum 16.903785245767747	 weight 0.3335000840101295	 Average 50.68599996290953
ID 825	 sum 16.903785281158004	 weight 0.3335000840101295	 Average 50.686000069027216
ID 826	 sum 16.903785314685617	 weight 0.3335000840101295	 Average 50.68600016955976
ID 827	 sum 16.904823363689726	 weight 0.33352056938938635	 Average 50.68599935122229
ID 828	 sum 16.903785208514844	 weight 0.3335000840101295	 Average 50.685999851206695
ID 829	 sum 16.9037852066522	 weight 0.3335000840101295	 Average 50.68599984562155
ID 830	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 831	 sum 16.90378521410278	 weight 0.3335000840101295	 Average 50.685999867962124
ID 832	 sum 16.90378534821323	 weight 0.3335000840101295	 Average 50.68600027009231
ID 833	 sum 16.9037852439051	 weight 0.3335000840101295	 Average 50.685999957324384
ID 834	 sum 16.903785342625294	 weight 0.3335000840101295	 Average 50.68600025333688
ID 835	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 836	 sum 16.90378517871252	 weight 0.3335000840101295	 Average 50.685999761844435
ID 837	 sum 16.903785277432714	 weight 0.3335000840101295	 Average 50.68600005785693
ID 838	 sum 16.903785180575166	 weight 0.3335000840101295	 Average 50.68599976742957
ID 839	 sum 16.90378529047123	 weight 0.3335000840101295	 Average 50.686000096952924
ID 840	 sum 16.903785180575166	 weight 0.3335000840101295	 Average 50.68599976742957
ID 841	 sum 16.903785264394198	 weight 0.3335000840101295	 Average 50.68600001876094
ID 842	 sum 16.903785208514844	 weight 0.3335000840101295	 Average 50.685999851206695
ID 843	 sum 16.903785195476328	 weight 0.3335000840101295	 Average 50.68599981211071
ID 844	 sum 16.903785195476328	 weight 0.3335000840101295	 Average 50.68599981211071
ID 845	 sum 16.903785281158004	 weight 0.3335000840101295	 Average 50.686000069027216
ID 846	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 847	 sum 16.903785176849876	 weight 0.3335000840101295	 Average 50.68599975625929
ID 848	 sum 16.90378530909768	 weight 0.3335000840101295	 Average 50.68600015280433
ID 849	 sum 16.90378522527865	 weight 0.3335000840101295	 Average 50.68599990147297
ID 850	 sum 16.90378526811949	 weight 0.3335000840101295	 Average 50.68600002993122
ID 851	 sum 16.9037852066522	 weight 0.3335000840101295	 Average 50.68599984562155
ID 852	 sum 16.903785201064263	 weight 0.3335000840101295	 Average 50.68599982886613
ID 853	 sum 16.90378526811949	 weight 0.3335000840101295	 Average 50.68600002993122
ID 854	 sum 16.9037853016471	 weight 0.3335000840101295	 Average 50.68600013046377
ID 855	 sum 16.903785331449424	 weight 0.3335000840101295	 Average 50.686000219826035
ID 856	 sum 16.903785212240134	 weight 0.3335000840101295	 Average 50.68599986237698
ID 857	 sum 16.90378523272923	 weight 0.3335000840101295	 Average 50.68599992381353
ID 858	 sum 16.903785176849876	 weight 0.3335000840101295	 Average 50.68599975625929
ID 859	 sum 16.903785264394198	 weight 0.3335000840101295	 Average 50.68600001876094
ID 860	 sum 16.90378534076265	 weight 0.3335000840101295	 Average 50.68600024775174
ID 861	 sum 16.903785320273553	 weight 0.3335000840101295	 Average 50.686000186315184
ID 862	 sum 16.903785238317166	 weight 0.3335000840101295	 Average 50.68599994056896
ID 863	 sum 16.90378527929536	 weight 0.3335000840101295	 Average 50.68600006344207
ID 864	 sum 16.90378529047123	 weight 0.3335000840101295	 Average 50.686000096952924
ID 865	 sum 16.903785169399296	 weight 0.3335000840101295	 Average 50.68599973391873
ID 866	 sum 16.90378523272923	 weight 0.3335000840101295	 Average 50.68599992381353
ID 867	 sum 16.90378527184478	 weight 0.3335000840101295	 Average 50.68600004110151
ID 868	 sum 16.907844442783283	 weight 0.3335801731084119	 Average 50.685999366300216
ID 869	 sum 16.903785318410907	 weight 0.3335000840101295	 Average 50.68600018073004
ID 870	 sum 16.903785335174714	 weight 0.3335000840101295	 Average 50.686000230996314
ID 871	 sum 16.903785292333875	 weight 0.3335000840101295	 Average 50.68600010253806
ID 872	 sum 16.90378529419652	 weight 0.3335000840101295	 Average 50.6860001081232
ID 873	 sum 16.90378533703736	 weight 0.3335000840101295	 Average 50.68600023658146
ID 874	 sum 16.903785303509746	 weight 0.3335000840101295	 Average 50.68600013604891
ID 875	 sum 16.903785215965424	 weight 0.3335000840101295	 Average 50.68599987354726
ID 876	 sum 16.903785234591876	 weight 0.3335000840101295	 Average 50.685999929398676
ID 877	 sum 16.90378526811949	 weight 0.3335000840101295	 Average 50.68600002993122
ID 878	 sum 16.903785215965424	 weight 0.3335000840101295	 Average 50.68599987354726
ID 879	 sum 16.903785264394198	 weight 0.3335000840101295	 Average 50.68600001876094
ID 880	 sum 16.903785331449424	 weight 0.3335000840101295	 Average 50.686000219826035
ID 881	 sum 16.90378533331207	 weight 0.3335000840101295	 Average 50.68600022541118
ID 882	 sum 16.903785245767747	 weight 0.3335000840101295	 Average 50.68599996290953
ID 883	 sum 16.90378530909768	 weight 0.3335000840101295	 Average 50.68600015280433
ID 884	 sum 16.903785284883295	 weight 0.3335000840101295	 Average 50.686000080197495
ID 885	 sum 16.9037852066522	 weight 0.3335000840101295	 Average 50.68599984562155
ID 886	 sum 16.903785234591876	 weight 0.3335000840101295	 Average 50.685999929398676
ID 887	 sum 16.903785307235037	 weight 0.3335000840101295	 Average 50.6860001472192
ID 888	 sum 16.90378516381136	 weight 0.3335000840101295	 Average 50.6859997171633
ID 889	 sum 16.90378532958678	 weight 0.3335000840101295	 Average 50.68600021424089
ID 890	 sum 16.903785256943618	 weight 0.3335000840101295	 Average 50.68599999642038
ID 891	 sum 16.903785204789553	 weight 0.3335000840101295	 Average 50.685999840036416
ID 892	 sum 16.903785322136198	 weight 0.3335000840101295	 Average 50.68600019190033
ID 893	 sum 16.903785219690715	 weight 0.3335000840101295	 Average 50.685999884717546
ID 894	 sum 16.903785284883295	 weight 0.3335000840101295	 Average 50.686000080197495
ID 895	 sum 16.903785251355682	 weight 0.3335000840101295	 Average 50.68599997966495
ID 896	 sum 16.903785316548262	 weight 0.3335000840101295	 Average 50.686000175144905
ID 897	 sum 21.028653237131795	 weight 0.4148809039740655	 Average 50.68599936922214
ID 898	 sum 16.903785223416005	 weight 0.3335000840101295	 Average 50.685999895887825
ID 899	 sum 16.903785219690715	 weight 0.3335000840101295	 Average 50.685999884717546
ID 900	 sum 16.903785266256843	 weight 0.3335000840101295	 Average 50.68600002434608
ID 901	 sum 16.90378533703736	 weight 0.3335000840101295	 Average 50.68600023658146
ID 902	 sum 16.903785227141295	 weight 0.3335000840101295	 Average 50.68599990705811
ID 903	 sum 16.90378522155336	 weight 0.3335000840101295	 Average 50.68599989030269
ID 904	 sum 16.90378526811949	 weight 0.3335000840101295	 Average 50.68600002993122
ID 905	 sum 544.8829212524151	 weight 10.750166141782392	 Average 50.686000017677195
ID 906	 sum 16.903785260668908	 weight 0.3335000840101295	 Average 50.68600000759066
ID 907	 sum 16.90378530909768	 weight 0.3335000840101295	 Average 50.68600015280433
ID 908	 sum 16.90378529792181	 weight 0.3335000840101295	 Average 50.68600011929349
ID 909	 sum 16.903785247630392	 weight 0.3335000840101295	 Average 50.68599996849467
ID 910	 sum 16.903785299784456	 weight 0.3335000840101295	 Average 50.68600012487863
ID 911	 sum 16.903785234591876	 weight 0.3335000840101295	 Average 50.685999929398676
ID 912	 sum 16.90378524017981	 weight 0.3335000840101295	 Average 50.6859999461541
ID 913	 sum 16.90378533331207	 weight 0.3335000840101295	 Average 50.68600022541118
ID 914	 sum 16.903785281158004	 weight 0.3335000840101295	 Average 50.686000069027216
ID 915	 sum 16.903785318410907	 weight 0.3335000840101295	 Average 50.68600018073004
ID 916	 sum 16.903785338900004	 weight 0.3335000840101295	 Average 50.6860002421666
ID 917	 sum 16.90378520292691	 weight 0.3335000840101295	 Average 50.68599983445127
ID 918	 sum 16.903785245767747	 weight 0.3335000840101295	 Average 50.68599996290953
ID 919	 sum 16.90378517498723	 weight 0.3335000840101295	 Average 50.68599975067415
ID 920	 sum 16.903785342625294	 weight 0.3335000840101295	 Average 50.68600025333688
ID 921	 sum 16.903785262531553	 weight 0.3335000840101295	 Average 50.6860000131758
ID 922	 sum 16.90378528674594	 weight 0.3335000840101295	 Average 50.68600008578264
ID 923	 sum 16.90378522527865	 weight 0.3335000840101295	 Average 50.68599990147297
ID 924	 sum 16.90378517498723	 weight 0.3335000840101295	 Average 50.68599975067415
ID 925	 sum 16.903785204789553	 weight 0.3335000840101295	 Average 50.685999840036416
ID 926	 sum 16.90378532958678	 weight 0.3335000840101295	 Average 50.68600021424089
ID 927	 sum 16.903785320273553	 weight 0.3335000840101295	 Average 50.686000186315184
ID 928	 sum 16.903785189888392	 weight 0.3335000840101295	 Average 50.68599979535528
ID 929	 sum 16.90378523272923	 weight 0.3335000840101295	 Average 50.68599992381353
ID 930	 sum 16.90378521782807	 weight 0.3335000840101295	 Average 50.6859998791324
ID 931	 sum 16.903785314685617	 weight 0.3335000840101295	 Average 50.68600016955976
ID 932	 sum 16.90378528302065	 weight 0.3335000840101295	 Average 50.68600007461235
ID 933	 sum 16.90378534076265	 weight 0.3335000840101295	 Average 50.68600024775174
ID 934	 sum 16.903785322136198	 weight 0.3335000840101295	 Average 50.68600019190033
ID 935	 sum 16.903785186163102	 weight 0.3335000840101295	 Average 50.685999784185
ID 936	 sum 16.90378517498723	 weight 0.3335000840101295	 Average 50.68599975067415
ID 937	 sum 17.93502533596477	 weight 0.3538457486429009	 Average 50.68599920940323
ID 938	 sum 16.90378526811949	 weight 0.3335000840101295	 Average 50.68600002993122
ID 939	 sum 16.903785327724133	 weight 0.3335000840101295	 Average 50.68600020865575
ID 940	 sum 16.90378521037749	 weight 0.3335000840101295	 Average 50.68599985679184
ID 941	 sum 16.903785322136198	 weight 0.3335000840101295	 Average 50.68600019190033
ID 942	 sum 16.903785346350585	 weight 0.3335000840101295	 Average 50.686000264507165
ID 943	 sum 25.15342888283105	 weight 0.49625988903736995	 Average 50.68600029638284
ID 944	 sum 16.903785249493037	 weight 0.3335000840101295	 Average 50.685999974079806
ID 945	 sum 16.903785310960327	 weight 0.3335000840101295	 Average 50.686000158389476
ID 946	 sum 16.903785191751037	 weight 0.3335000840101295	 Average 50.68599980094042
ID 947	 sum 16.903785191751037	 weight 0.3335000840101295	 Average 50.68599980094042
ID 948	 sum 16.90378533331207	 weight 0.3335000840101295	 Average 50.68600022541118
ID 949	 sum 16.903785173124586	 weight 0.3335000840101295	 Average 50.685999745089006
ID 950	 sum 16.9037852439051	 weight 0.3335000840101295	 Average 50.685999957324384
ID 951	 sum 16.903785219690715	 weight 0.3335000840101295	 Average 50.685999884717546
ID 952	 sum 16.90378533703736	 weight 0.3335000840101295	 Average 50.68600023658146
ID 953	 sum 16.903785327724133	 weight 0.3335000840101295	 Average 50.68600020865575
ID 954	 sum 16.90378516381136	 weight 0.3335000840101295	 Average 50.6859997171633
ID 955	 sum 16.903785314685617	 weight 0.3335000840101295	 Average 50.68600016955976
ID 956	 sum 16.9037853016471	 weight 0.3335000840101295	 Average 50.68600013046377
ID 957	 sum 16.90378527184478	 weight 0.3335000840101295	 Average 50.68600004110151
ID 958	 sum 16.90378529419652	 weight 0.3335000840101295	 Average 50.6860001081232
ID 959	 sum 16.903785335174714	 weight 0.3335000840101295	 Average 50.686000230996314
ID 960	 sum 16.903785188025747	 weight 0.3335000840101295	 Average 50.68599978977014
ID 961	 sum 16.903785199201618	 weight 0.3335000840101295	 Average 50.68599982328099
ID 962	 sum 16.90378522900394	 weight 0.3335000840101295	 Average 50.685999912643254
ID 963	 sum 16.903785188025747	 weight 0.3335000840101295	 Average 50.68599978977014
ID 964	 sum 16.903785318410907	 weight 0.3335000840101295	 Average 50.68600018073004
ID 965	 sum 16.90378530537239	 weight 0.3335000840101295	 Average 50.686000141634054
ID 966	 sum 16.903785323998843	 weight 0.3335000840101295	 Average 50.68600019748547
ID 967	 sum 82.90121182979365	 weight 1.6355840271404616	 Average 50.685999896154655
ID 968	 sum 16.903785262531553	 weight 0.3335000840101295	 Average 50.6860000131758
ID 969	 sum 16.90378532958678	 weight 0.3335000840101295	 Average 50.68600021424089
ID 970	 sum 16.903785199201618	 weight 0.3335000840101295	 Average 50.68599982328099
ID 971	 sum 16.90378521410278	 weight 0.3335000840101295	 Average 50.685999867962124
ID 972	 sum 16.903785195476328	 weight 0.3335000840101295	 Average 50.68599981211071
ID 973	 sum 16.903785215965424	 weight 0.3335000840101295	 Average 50.68599987354726
ID 974	 sum 16.903785253218327	 weight 0.3335000840101295	 Average 50.68599998525009
ID 975	 sum 16.903785338900004	 weight 0.3335000840101295	 Average 50.6860002421666
ID 976	 sum 16.903785242042456	 weight 0.3335000840101295	 Average 50.68599995173924
ID 977	 sum 16.903785234591876	 weight 0.3335000840101295	 Average 50.685999929398676
ID 978	 sum 16.903785197338973	 weight 0.3335000840101295	 Average 50.685999817695844
ID 979	 sum 16.903785173124586	 weight 0.3335000840101295	 Average 50.685999745089006
ID 980	 sum 16.9037853016471	 weight 0.3335000840101295	 Average 50.68600013046377
ID 981	 sum 16.90378523645452	 weight 0.3335000840101295	 Average 50.68599993498382
ID 982	 sum 16.903785215965424	 weight 0.3335000840101295	 Average 50.68599987354726
ID 983	 sum 16.903785208514844	 weight 0.3335000840101295	 Average 50.685999851206695
ID 984	 sum 16.90378521410278	 weight 0.3335000840101295	 Average 50.685999867962124
ID 985	 sum 16.903785325861488	 weight 0.3335000840101295	 Average 50.686000203070606
ID 986	 sum 16.90378521410278	 weight 0.3335000840101295	 Average 50.685999867962124
ID 987	 sum 16.903785310960327	 weight 0.3335000840101295	 Average 50.686000158389476
ID 988	 sum 16.903785208514844	 weight 0.3335000840101295	 Average 50.685999851206695
ID 989	 sum 16.903785219690715	 weight 0.3335000840101295	 Average 50.685999884717546
ID 990	 sum 16.90378516381136	 weight 0.3335000840101295	 Average 50.6859997171633
ID 991	 sum 16.903785303509746	 weight 0.3335000840101295	 Average 50.68600013604891
ID 992	 sum 16.903785212240134	 weight 0.3335000840101295	 Average 50.68599986237698
ID 993	 sum 16.90378530909768	 weight 0.3335000840101295	 Average 50.68600015280433
ID 994	 sum 16.903785249493037	 weight 0.3335000840101295	 Average 50.685999974079806
ID 995	 sum 16.903785264394198	 weight 0.3335000840101295	 Average 50.68600001876094
ID 996	 sum 16.903785238317166	 weight 0.3335000840101295	 Average 50.68599994056896
ID 997	 sum 16.90378526811949	 weight 0.3335000840101295	 Average 50.68600002993122
ID 998	 sum 16.90378527557007	 weight 0.3335000840101295	 Average 50.68600005227179
ID 999	 sum 16.90378527184478	 weight 0.3335000840101295	 Average 50.68600004110151
MSE: 3.241182817408182E-14
Cycle No.: 31
ID 0	 sum 16903.785210668237	 weight 333.50008307221367	 Average 50.68600000020994
ID 1	 sum 16.90378529865658	 weight 0.33350008399581954	 Average 50.68600012367154
ID 2	 sum 16.903785279098805	 weight 0.33350008399581954	 Average 50.68600006502756
ID 3	 sum 16.90378529493129	 weight 0.33350008399581954	 Average 50.68600011250126
ID 4	 sum 16.903785220425483	 weight 0.33350008399581954	 Average 50.685999889095605
ID 5	 sum 16.90378523067003	 weight 0.33350008399581954	 Average 50.68599991981388
ID 6	 sum 16.903785270716902	 weight 0.33350008399581954	 Average 50.686000039894424
ID 7	 sum 16.90378522601342	 weight 0.33350008399581954	 Average 50.68599990585103
ID 8	 sum 16.903785234395322	 weight 0.33350008399581954	 Average 50.68599993098416
ID 9	 sum 16.90378521204358	 weight 0.33350008399581954	 Average 50.685999863962465
ID 10	 sum 16.903785265128967	 weight 0.33350008399581954	 Average 50.686000023138995
ID 11	 sum 16.90378525581574	 weight 0.33350008399581954	 Average 50.68599999521329
ID 12	 sum 16.903785272579547	 weight 0.33350008399581954	 Average 50.68600004547957
ID 13	 sum 16.903785210180935	 weight 0.33350008399581954	 Average 50.68599985837732
ID 14	 sum 16.903785225082096	 weight 0.33350008399581954	 Average 50.68599990305846
ID 15	 sum 16.903785289343354	 weight 0.33350008399581954	 Average 50.68600009574584
ID 16	 sum 16.90378522321945	 weight 0.33350008399581954	 Average 50.685999897473316
ID 17	 sum 16.90378521204358	 weight 0.33350008399581954	 Average 50.685999863962465
ID 18	 sum 16.903785235326644	 weight 0.33350008399581954	 Average 50.685999933776735
ID 19	 sum 16.903785256747064	 weight 0.33350008399581954	 Average 50.68599999800586
ID 20	 sum 16.90378521576887	 weight 0.33350008399581954	 Average 50.68599987513275
ID 21	 sum 16.90378529865658	 weight 0.33350008399581954	 Average 50.68600012367154
ID 22	 sum 16.903785265128967	 weight 0.33350008399581954	 Average 50.686000023138995
ID 23	 sum 16.90378528096145	 weight 0.33350008399581954	 Average 50.6860000706127
ID 24	 sum 16.903785275373515	 weight 0.33350008399581954	 Average 50.68600005385728
ID 25	 sum 16.90378530238187	 weight 0.33350008399581954	 Average 50.68600013484183
ID 26	 sum 16.90378529493129	 weight 0.33350008399581954	 Average 50.68600011250126
ID 27	 sum 16.903785253953096	 weight 0.33350008399581954	 Average 50.68599998962815
ID 28	 sum 16.903785300519225	 weight 0.33350008399581954	 Average 50.68600012925668
ID 29	 sum 16.90378524091458	 weight 0.33350008399581954	 Average 50.68599995053216
ID 30	 sum 16.903785225082096	 weight 0.33350008399581954	 Average 50.68599990305846
ID 31	 sum 16.903785225082096	 weight 0.33350008399581954	 Average 50.68599990305846
ID 32	 sum 16.903785261403677	 weight 0.33350008399581954	 Average 50.686000011968716
ID 33	 sum 16.903785231601354	 weight 0.33350008399581954	 Average 50.68599992260645
ID 34	 sum 16.90378521204358	 weight 0.33350008399581954	 Average 50.685999863962465
ID 35	 sum 16.903785291206	 weight 0.33350008399581954	 Average 50.686000101330976
ID 36	 sum 16.903785216700193	 weight 0.33350008399581954	 Average 50.68599987792532
ID 37	 sum 16.903785290274676	 weight 0.33350008399581954	 Average 50.68600009853841
ID 38	 sum 16.903785290274676	 weight 0.33350008399581954	 Average 50.68600009853841
ID 39	 sum 16.90378521949416	 weight 0.33350008399581954	 Average 50.68599988630303
ID 40	 sum 16.903785261403677	 weight 0.33350008399581954	 Average 50.686000011968716
ID 41	 sum 16.90378522973871	 weight 0.33350008399581954	 Average 50.68599991702131
ID 42	 sum 16.903785233464	 weight 0.33350008399581954	 Average 50.68599992819159
ID 43	 sum 16.90378525860971	 weight 0.33350008399581954	 Average 50.686000003591005
ID 44	 sum 16.903785225082096	 weight 0.33350008399581954	 Average 50.68599990305846
ID 45	 sum 16.90378528375542	 weight 0.33350008399581954	 Average 50.68600007899041
ID 46	 sum 16.903785218562838	 weight 0.33350008399581954	 Average 50.68599988351046
ID 47	 sum 16.90378522694474	 weight 0.33350008399581954	 Average 50.685999908643595
ID 48	 sum 16.903785266991612	 weight 0.33350008399581954	 Average 50.68600002872414
ID 49	 sum 16.903785239983257	 weight 0.33350008399581954	 Average 50.68599994773959
ID 50	 sum 16.90378526978558	 weight 0.33350008399581954	 Average 50.68600003710185
ID 51	 sum 16.90378525209045	 weight 0.33350008399581954	 Average 50.68599998404301
ID 52	 sum 16.90378529213732	 weight 0.33350008399581954	 Average 50.68600010412355
ID 53	 sum 16.90378524836516	 weight 0.33350008399581954	 Average 50.68599997287272
ID 54	 sum 16.903785228807386	 weight 0.33350008399581954	 Average 50.68599991422874
ID 55	 sum 16.90378521576887	 weight 0.33350008399581954	 Average 50.68599987513275
ID 56	 sum 16.903785293068644	 weight 0.33350008399581954	 Average 50.68600010691612
ID 57	 sum 16.903785221356806	 weight 0.33350008399581954	 Average 50.68599989188817
ID 58	 sum 16.90378528468674	 weight 0.33350008399581954	 Average 50.686000081782986
ID 59	 sum 16.903785285618063	 weight 0.33350008399581954	 Average 50.686000084575554
ID 60	 sum 16.90378525581574	 weight 0.33350008399581954	 Average 50.68599999521329
ID 61	 sum 16.907797920897874	 weight 0.3335792487341386	 Average 50.68600035841356
ID 62	 sum 16.903785211112258	 weight 0.33350008399581954	 Average 50.6859998611699
ID 63	 sum 1072.8621032512501	 weight 21.166833113336665	 Average 50.686000003244125
ID 64	 sum 16.903785291206	 weight 0.33350008399581954	 Average 50.686000101330976
ID 65	 sum 16.903785285618063	 weight 0.33350008399581954	 Average 50.686000084575554
ID 66	 sum 16.903785264197644	 weight 0.33350008399581954	 Average 50.68600002034643
