Config: 1000 Grid Graph 100x10
MSE: 2620.5184810000032
Cycle No.: 1
ID 0	 sum 61.0	 weight 1.0	 Average 61.0
ID 165	 sum 60.758940734395004	 weight 1.2848442333135086	 Average 47.28895469118669
ID 166	 sum 27.18648746805909	 weight 0.5703461823674016	 Average 47.666642310487646
ID 167	 sum 44.31233507151902	 weight 0.885675189978389	 Average 50.032264167409124
ID 168	 sum 33.468672336694524	 weight 0.6533906870860662	 Average 51.2230630129657
ID 169	 sum 64.71340065383374	 weight 1.2626377620353568	 Average 51.25254653362855
ID 170	 sum 69.78556218592458	 weight 1.5452277640131435	 Average 45.16199088002601
ID 171	 sum 86.15700613634573	 weight 1.8953889516806208	 Average 45.45610865777773
ID 172	 sum 58.89623118321864	 weight 1.2980810157304914	 Average 45.37176837924477
ID 173	 sum 29.07623151779658	 weight 0.6440141170717337	 Average 45.1484381274175
ID 174	 sum 62.562210175944735	 weight 1.3729132889981528	 Average 45.568945014435585
ID 175	 sum 18.719472076701134	 weight 0.4098909421834378	 Average 45.6693967838978
ID 176	 sum 29.385006364038087	 weight 0.6171133747728338	 Average 47.61686841555659
ID 177	 sum 67.3675274571613	 weight 1.3320616302981372	 Average 50.57388181212257
ID 178	 sum 34.09424106077228	 weight 0.6706102264075	 Average 50.84062204571084
ID 179	 sum 40.78446678669869	 weight 0.7953027065646465	 Average 51.281689915113475
ID 180	 sum 71.12808373945714	 weight 1.5556435843807355	 Average 45.72260924906622
ID 181	 sum 26.156312852701586	 weight 0.5786948483541242	 Average 45.19880024350173
ID 182	 sum 48.68352529170212	 weight 1.0819315575324135	 Average 44.99686228095219
ID 183	 sum 60.43353386378404	 weight 1.341965130574264	 Average 45.03360965714725
ID 184	 sum 71.89053207212854	 weight 1.577981779837058	 Average 45.55853115081718
ID 185	 sum 41.97959805963	 weight 0.9088191536889851	 Average 46.19136589411737
ID 186	 sum 35.60186477477963	 weight 0.7311250891277377	 Average 48.694628736177165
ID 187	 sum 81.29345677378006	 weight 1.5889410317752157	 Average 51.16203505863047
ID 188	 sum 68.64581589786383	 weight 1.3059336658457017	 Average 52.564550323779194
ID 189	 sum 27.60739660591924	 weight 0.5172547427096	 Average 53.372921167044254
ID 190	 sum 71.00940304294713	 weight 1.5624745431855545	 Average 45.44675838249115
ID 191	 sum 31.063566583879712	 weight 0.6840777669703673	 Average 45.409408233589495
ID 192	 sum 26.528872797613495	 weight 0.5824679964503988	 Average 45.54563162144929
ID 193	 sum 63.831645155572275	 weight 1.4009587076221062	 Average 45.56283122999096
ID 194	 sum 83.90214435013002	 weight 1.7779559350549388	 Average 47.19022710061565
ID 195	 sum 20.62009872475413	 weight 0.4415698718223393	 Average 46.69725006295356
ID 196	 sum 26.081267696622028	 weight 0.5095061623356013	 Average 51.18930765638675
ID 197	 sum 46.60191505411045	 weight 0.8763014785881384	 Average 53.18023099674963
ID 198	 sum 62.49746156023465	 weight 1.1625416323231752	 Average 53.759331986539095
ID 199	 sum 65.5759704323246	 weight 1.208637198209395	 Average 54.2561246083406
ID 200	 sum 37.07301133093951	 weight 0.7895709962304069	 Average 46.953360125858936
ID 201	 sum 79.05314308252905	 weight 1.6818278076425393	 Average 47.00430253519226
ID 202	 sum 33.18674297880766	 weight 0.698370088281407	 Average 47.52028120287294
ID 203	 sum 65.0178083426015	 weight 1.3684924148174855	 Average 47.51053614811074
ID 204	 sum 90.22809897500578	 weight 1.8891652175043434	 Average 47.7608300952102
ID 205	 sum 23.03302643338811	 weight 0.45528811814327697	 Average 50.59000117841803
ID 206	 sum 38.598833876762775	 weight 0.7853606050836079	 Average 49.14791196160599
ID 207	 sum 40.93252224090487	 weight 0.755674175822979	 Average 54.166893021488605
ID 208	 sum 56.60340551803112	 weight 1.0096372965401397	 Average 56.06310871438847
ID 209	 sum 61.216370398990065	 weight 1.1039942349171932	 Average 55.44990042776962
ID 210	 sum 32.16575759976138	 weight 0.6841880776141641	 Average 47.01303435734625
ID 211	 sum 29.8942933487728	 weight 0.6373290939047447	 Average 46.90558399839943
ID 212	 sum 30.321479456321107	 weight 0.6334537730001193	 Average 47.86691744326448
ID 213	 sum 17.329655335635206	 weight 0.3615240666777975	 Average 47.93499778558306
ID 214	 sum 33.975571562601644	 weight 0.6975621213765104	 Average 48.706158951918304
ID 215	 sum 57.07399273858948	 weight 1.0978347860785873	 Average 51.98777945673868
ID 216	 sum 31.193637927883742	 weight 0.5984795363429714	 Average 52.1214779013055
ID 217	 sum 83.38923566240499	 weight 1.4840215767148766	 Average 56.19139032129212
ID 218	 sum 64.87106089669423	 weight 1.1598054003949958	 Average 55.932711534711814
ID 219	 sum 52.845596597560906	 weight 0.9517296002454623	 Average 55.5258516535909
ID 220	 sum 24.458656344980042	 weight 0.5200886623925924	 Average 47.027859120138366
ID 221	 sum 34.8250588330304	 weight 0.7340027960240163	 Average 47.4454035075514
ID 222	 sum 45.08333980716546	 weight 0.9580149051141831	 Average 47.059121488085935
ID 223	 sum 50.23470802073855	 weight 1.0333701216886853	 Average 48.612502883910885
ID 224	 sum 56.70479672341499	 weight 1.1582089341225892	 Average 48.959039300082914
ID 225	 sum 61.58208521515665	 weight 1.2260710984607557	 Average 50.227173034637666
ID 226	 sum 41.151254490580826	 weight 0.7673413255490411	 Average 53.628356925956844
ID 227	 sum 56.065938642222434	 weight 1.018395488105576	 Average 55.05320800911693
ID 228	 sum 89.6259887718692	 weight 1.6067165014907108	 Average 55.78208021683617
ID 229	 sum 74.7134403811994	 weight 1.316749223465719	 Average 56.74082737223998
ID 230	 sum 31.87317596171551	 weight 0.677346627449988	 Average 47.055930700812226
ID 231	 sum 39.85977937051002	 weight 0.8477208448367053	 Average 47.01993541068124
ID 232	 sum 23.350789490770122	 weight 0.4922479737798578	 Average 47.43704542136525
ID 233	 sum 31.92145475775127	 weight 0.6561772580854612	 Average 48.64760910929618
ID 234	 sum 21.02015779059517	 weight 0.4171863505282458	 Average 50.3855357779065
ID 235	 sum 23.681129766005274	 weight 0.4456577521780664	 Average 53.1374797145754
ID 236	 sum 142.621062427384	 weight 2.594157497665928	 Average 54.97779628095292
ID 237	 sum 77.31671402106139	 weight 1.3926899676694189	 Average 55.51609892792303
ID 238	 sum 83.51248744737276	 weight 1.4748098151708933	 Average 56.62593684169085
ID 239	 sum 49.966991707699194	 weight 0.8784909619451471	 Average 56.8782080547109
ID 240	 sum 24.265328165413248	 weight 0.5249626131231242	 Average 46.22296437655472
ID 241	 sum 41.46322196426351	 weight 0.8966411589632088	 Average 46.2428269657035
ID 242	 sum 65.36919350983536	 weight 1.4200546175880318	 Average 46.0328727502504
ID 243	 sum 85.6004948358448	 weight 1.7732706904033066	 Average 48.27266096434274
ID 244	 sum 48.73792218688274	 weight 0.9690386633288534	 Average 50.29512653236935
ID 245	 sum 53.58099890783358	 weight 1.0541946662902915	 Average 50.826475053592326
ID 246	 sum 44.744610448476614	 weight 0.8320993875643679	 Average 53.77315632865473
ID 247	 sum 56.60621980803462	 weight 1.039609620297509	 Average 54.44949594813812
ID 248	 sum 35.41670052817055	 weight 0.6200332578935427	 Average 57.12064647708214
ID 249	 sum 53.925491127545854	 weight 0.9488890799056374	 Average 56.83013143423306
ID 250	 sum 32.87446619010656	 weight 0.7415429839307339	 Average 44.33251598693205
ID 251	 sum 30.47226478737035	 weight 0.6875616362210218	 Average 44.31932089005445
ID 252	 sum 80.189088911352	 weight 1.744537626701262	 Average 45.96581219230059
ID 253	 sum 63.00602296584757	 weight 1.3774368730712987	 Average 45.741495815602626
ID 254	 sum 44.38148176257224	 weight 0.9320457690210203	 Average 47.6172772171785
ID 255	 sum 45.588462253910464	 weight 0.8957790990437257	 Average 50.892527301181374
ID 256	 sum 87.38774917039368	 weight 1.6385007877151416	 Average 53.33396836034131
ID 257	 sum 47.474329737643174	 weight 0.8537585792831657	 Average 55.606269605517355
ID 258	 sum 13.744637205126665	 weight 0.24594185079686703	 Average 55.88571916732828
ID 259	 sum 53.628403785279716	 weight 0.949227213816439	 Average 56.496909280195105
ID 260	 sum 41.54965313026067	 weight 0.9376469504643771	 Average 44.31268411813517
ID 261	 sum 64.51419474596663	 weight 1.4561719009124356	 Average 44.30396899263206
ID 262	 sum 30.899582212727257	 weight 0.6804287675589388	 Average 45.41192801647784
ID 263	 sum 49.145015207302954	 weight 1.0626896742066825	 Average 46.245876289322766
ID 264	 sum 43.410312978116224	 weight 0.9234281504514845	 Average 47.00995194579238
ID 265	 sum 39.745786563551846	 weight 0.778030207562734	 Average 51.08514576581793
ID 266	 sum 108.6500179444323	 weight 2.070715121154633	 Average 52.46980467494193
ID 267	 sum 59.45019213760572	 weight 1.1189905213839684	 Average 53.128414407011846
ID 268	 sum 30.76643713386126	 weight 0.5554712441360026	 Average 55.38799255345133
ID 269	 sum 69.23367905853277	 weight 1.2574234211637476	 Average 55.0599566488565
ID 270	 sum 31.68873444298892	 weight 0.7166983159147134	 Average 44.214886151288034
ID 271	 sum 63.76093022195165	 weight 1.439284028910819	 Average 44.30045004404228
ID 272	 sum 25.928168190896002	 weight 0.5745497104274121	 Average 45.12780655934511
ID 273	 sum 58.787992149331686	 weight 1.2576189734250516	 Average 46.74547171408049
ID 274	 sum 52.61861367263748	 weight 1.1158588803931697	 Average 47.155258247438475
ID 275	 sum 73.38672273960489	 weight 1.4436759017456977	 Average 50.8332394070341
ID 276	 sum 58.82808735033763	 weight 1.1217698556675146	 Average 52.44220733256528
ID 277	 sum 85.06634089488094	 weight 1.5915053387312175	 Average 53.450239106767725
ID 278	 sum 32.20873015579531	 weight 0.5923260829538624	 Average 54.37668723817472
ID 279	 sum 41.58965875667813	 weight 0.7587414356244102	 Average 54.81400751818926
ID 280	 sum 68.5198871618493	 weight 1.518080311789266	 Average 45.13587761446507
ID 281	 sum 102.88554160911072	 weight 2.294248496003809	 Average 44.84498596743981
ID 282	 sum 35.500784751783165	 weight 0.7829677161021426	 Average 45.341313596577315
ID 283	 sum 50.98215027244699	 weight 1.109572777533434	 Average 45.94754963778009
ID 284	 sum 61.48286660640241	 weight 1.272294851793649	 Average 48.324385278872604
ID 285	 sum 67.76678530878203	 weight 1.3347048567447604	 Average 50.772861855062
ID 286	 sum 101.50531468148034	 weight 1.950955736343321	 Average 52.0285072544659
ID 287	 sum 42.39627668485781	 weight 0.8107035391307267	 Average 52.295660051412916
ID 288	 sum 38.22451099421548	 weight 0.7003725471078619	 Average 54.57739763224708
ID 289	 sum 42.86468022113838	 weight 0.7829093783366414	 Average 54.750500386402436
ID 290	 sum 44.3333473278478	 weight 0.9809850582085595	 Average 45.192683575433655
ID 291	 sum 46.08711691098053	 weight 0.9956840462967389	 Average 46.28688898089003
ID 292	 sum 25.91596678829187	 weight 0.558032263663873	 Average 46.44169965753481
ID 293	 sum 63.36975871760745	 weight 1.3469079365410601	 Average 47.04832230801518
ID 294	 sum 49.25212837010609	 weight 1.034944492078525	 Average 47.58914970520869
ID 295	 sum 57.9174565939945	 weight 1.1410925932434337	 Average 50.75614103266618
ID 296	 sum 54.19742247602157	 weight 1.0501454173294622	 Average 51.60944530315292
ID 297	 sum 42.13575322348584	 weight 0.7975702580462176	 Average 52.830146057231936
ID 298	 sum 49.72504897626917	 weight 0.9365016069308082	 Average 53.096597601399544
ID 299	 sum 31.6380100122417	 weight 0.5874211655816954	 Average 53.85915909399021
ID 300	 sum 36.75654207421647	 weight 0.798860891816526	 Average 46.011192249799514
ID 301	 sum 38.39986595007337	 weight 0.8323586298092399	 Average 46.13379927216452
ID 302	 sum 63.94954676505999	 weight 1.37776402580438	 Average 46.41545690505624
ID 303	 sum 20.073415303212162	 weight 0.42790932055657244	 Average 46.9104418597452
ID 304	 sum 38.7460624682916	 weight 0.7749585253905124	 Average 49.997594966475035
ID 305	 sum 37.452488031420835	 weight 0.7387945162581602	 Average 50.69405255078213
ID 306	 sum 31.942426351852063	 weight 0.6290665819519133	 Average 50.777496799685004
ID 307	 sum 41.17242454806634	 weight 0.7699313916889787	 Average 53.47544598454084
ID 308	 sum 96.26420450692603	 weight 1.8015076458063684	 Average 53.43535717487197
ID 309	 sum 27.893028029877325	 weight 0.5142531032479353	 Average 54.23988276144509
ID 310	 sum 59.08106288747929	 weight 1.2745590677833816	 Average 46.354119146654135
ID 311	 sum 35.23887794657055	 weight 0.7563025393845408	 Average 46.59362637503111
ID 312	 sum 27.337161260021904	 weight 0.5828638799577502	 Average 46.90145023569393
ID 313	 sum 26.228664229069427	 weight 0.5438817719613408	 Average 48.22493707498946
ID 314	 sum 42.42267530880068	 weight 0.865423174881714	 Average 49.01957393803211
ID 315	 sum 43.157356156213126	 weight 0.854136465965207	 Average 50.52747175176938
ID 316	 sum 36.94336666314617	 weight 0.7191110996123047	 Average 51.37365656442169
ID 317	 sum 18.843895239218728	 weight 0.36181166749598553	 Average 52.08205520190365
ID 318	 sum 67.82111299053028	 weight 1.2662546009822067	 Average 53.560407944755255
ID 319	 sum 32.44617272892823	 weight 0.6027658050144518	 Average 53.82882117566425
ID 320	 sum 29.70504419900966	 weight 0.6444158035818951	 Average 46.09608273710596
ID 321	 sum 41.342888623065775	 weight 0.8886444336683207	 Average 46.5235442396263
ID 322	 sum 25.27846321143657	 weight 0.5424962673038061	 Average 46.59656616085111
ID 323	 sum 29.28055405988082	 weight 0.604093502390642	 Average 48.47023506130399
ID 324	 sum 57.16434057995552	 weight 1.1785539666411895	 Average 48.50379549684142
ID 325	 sum 87.35726113534741	 weight 1.7253423404238009	 Average 50.63184220813221
ID 326	 sum 45.59944355203736	 weight 0.8991120784853169	 Average 50.71608383779712
ID 327	 sum 25.348493529471398	 weight 0.4805051320752599	 Average 52.75384556246768
ID 328	 sum 65.63909812408784	 weight 1.2328595926033938	 Average 53.24134112099469
ID 329	 sum 36.52112880819653	 weight 0.6824410089892283	 Average 53.515436978631186
ID 330	 sum 46.29286609958794	 weight 0.9967869333675788	 Average 46.44208762166509
ID 331	 sum 31.309587629916496	 weight 0.6730879381231577	 Average 46.51634037183957
ID 332	 sum 76.31559678290424	 weight 1.6042289760429689	 Average 47.57151125093513
ID 333	 sum 32.068593250221255	 weight 0.6664705533001967	 Average 48.1170444686949
ID 334	 sum 49.05603238021272	 weight 1.0027819379045844	 Average 48.91994014443492
ID 335	 sum 97.30435561874174	 weight 1.9546330689505897	 Average 49.7813923055046
ID 336	 sum 37.44575570263356	 weight 0.7403156601879356	 Average 50.58079643098139
ID 337	 sum 55.47569041168962	 weight 1.067630790052026	 Average 51.96149355058059
ID 338	 sum 39.653713591738175	 weight 0.7647183277168754	 Average 51.85401232650896
ID 339	 sum 20.692934675638895	 weight 0.38792924755087055	 Average 53.34203287398524
ID 340	 sum 100.2003135999639	 weight 2.08718687111861	 Average 48.00735141950294
ID 341	 sum 84.13393908860472	 weight 1.7138292481289614	 Average 49.09120274406348
ID 342	 sum 22.780148507170036	 weight 0.45782223685844337	 Average 49.75762790266904
ID 343	 sum 29.552621623997005	 weight 0.6028631415212965	 Average 49.020448570503696
ID 344	 sum 41.47263638174058	 weight 0.8465415475806317	 Average 48.99066856230158
ID 345	 sum 44.27067562156509	 weight 0.8976277667641894	 Average 49.31963700404912
ID 346	 sum 56.06397289942037	 weight 1.1120627707159731	 Average 50.41439599971953
ID 347	 sum 37.512857368407296	 weight 0.7216871025261395	 Average 51.97939278268947
ID 348	 sum 71.10050492742488	 weight 1.360222236156831	 Average 52.27124144677423
ID 349	 sum 67.6217671010847	 weight 1.2729564586091868	 Average 53.121822544478256
ID 350	 sum 31.636678058976358	 weight 0.6285304510793849	 Average 50.33436010084509
ID 351	 sum 46.04509373059254	 weight 0.9398412618937324	 Average 48.99241563177809
ID 352	 sum 79.83458956509651	 weight 1.5627895425532836	 Average 51.0846709625807
ID 353	 sum 36.82402339693003	 weight 0.7316225813010206	 Average 50.33199403365471
ID 354	 sum 30.516571641129996	 weight 0.6119585786696462	 Average 49.867054249767726
ID 355	 sum 75.36459196117777	 weight 1.4973103935940744	 Average 50.33331250728588
ID 356	 sum 108.52799587466478	 weight 2.1154595572219588	 Average 51.30232601429864
ID 357	 sum 45.760548477973984	 weight 0.8847007898199531	 Average 51.72432194537408
ID 358	 sum 64.81798207135391	 weight 1.2367111248998037	 Average 52.411578392330995
ID 359	 sum 61.771207072983984	 weight 1.1751984880645352	 Average 52.56236091208438
ID 360	 sum 47.23219277146603	 weight 0.8642683868876816	 Average 54.649913716680025
ID 361	 sum 28.103834413691693	 weight 0.5281894512708437	 Average 53.207867643083006
ID 362	 sum 105.99777449021936	 weight 2.0878032678494365	 Average 50.77000123646874
ID 363	 sum 45.643141204763495	 weight 0.9033305592644725	 Average 50.527617754820504
ID 364	 sum 62.27405687032596	 weight 1.206914674247191	 Average 51.59772948254954
ID 365	 sum 40.02144046716617	 weight 0.7773102401230305	 Average 51.48708765348529
ID 366	 sum 54.509429453223674	 weight 1.0365152684613477	 Average 52.58912349080979
ID 367	 sum 37.81854300851973	 weight 0.7340156311360904	 Average 51.52280333592511
ID 368	 sum 20.694230597692332	 weight 0.39660572634359437	 Average 52.17834545274353
ID 369	 sum 29.39664330143346	 weight 0.5605263536973378	 Average 52.44471220224998
ID 370	 sum 52.16436065831849	 weight 0.9570840705924937	 Average 54.50342583387221
ID 371	 sum 95.17535170244233	 weight 1.7119989115366019	 Average 55.59311461069671
ID 372	 sum 31.09708749435132	 weight 0.5773050703491838	 Average 53.865952494652795
ID 373	 sum 56.06942068410638	 weight 1.0417449786241926	 Average 53.82259750189141
ID 374	 sum 88.27244774014264	 weight 1.6568214523809779	 Average 53.2781897610563
ID 375	 sum 40.36222840294279	 weight 0.7597735374959267	 Average 53.124025003515186
ID 376	 sum 35.36776176499177	 weight 0.666885555840925	 Average 53.034229719361605
ID 377	 sum 42.45533250051844	 weight 0.8120857558441068	 Average 52.27937098390436
ID 378	 sum 94.8844077021675	 weight 1.820614595070455	 Average 52.11669068186043
ID 379	 sum 28.649569160241114	 weight 0.5496013914076454	 Average 52.127905074737
ID 380	 sum 39.499624759631416	 weight 0.6988910237033212	 Average 56.517573441319485
ID 381	 sum 88.0626944758138	 weight 1.5685692703835867	 Average 56.14205004429193
ID 382	 sum 67.80407030208512	 weight 1.2294974837504284	 Average 55.14779102699526
ID 383	 sum 76.05227504146944	 weight 1.3819155807747374	 Average 55.03395149422411
ID 384	 sum 74.83438510187987	 weight 1.3562625295888888	 Average 55.17691705643724
ID 385	 sum 41.138877891757055	 weight 0.7661768637758523	 Average 53.69370942502432
ID 386	 sum 51.78467186290567	 weight 0.9699939015149561	 Average 53.386595299235715
ID 387	 sum 37.42168393309293	 weight 0.7084315222756766	 Average 52.82329026365767
ID 388	 sum 59.80240144073909	 weight 1.1387198043804831	 Average 52.517222595662496
ID 389	 sum 49.78168988372778	 weight 0.9630887322212106	 Average 51.68961926167929
ID 390	 sum 34.43400738314561	 weight 0.5794401052464971	 Average 59.4263446236556
ID 391	 sum 29.186549354501803	 weight 0.4971168858874483	 Average 58.71164344457593
ID 392	 sum 58.93704447518674	 weight 1.0251147463936947	 Average 57.49311936300251
ID 393	 sum 39.324276171297484	 weight 0.6918040535090454	 Average 56.84308435579774
ID 394	 sum 45.192242305316455	 weight 0.8287834789802697	 Average 54.528406334692775
ID 395	 sum 43.42735882491588	 weight 0.8057046691529678	 Average 53.89984753417252
ID 396	 sum 25.390243969786354	 weight 0.47366768746995186	 Average 53.603495956006164
ID 397	 sum 46.480703849714004	 weight 0.8943984447468775	 Average 51.96867696127138
ID 398	 sum 82.35187560759933	 weight 1.5962755954510621	 Average 51.590011049645234
ID 399	 sum 82.9204394655755	 weight 1.6068764945757483	 Average 51.6034927049377
ID 400	 sum 40.248477724049046	 weight 0.6754788939694327	 Average 59.58510041302697
ID 401	 sum 61.35056518519613	 weight 1.032295941753631	 Average 59.431179280794005
ID 402	 sum 66.2730452643696	 weight 1.1392481631973768	 Average 58.17261541890033
ID 403	 sum 70.47709611683052	 weight 1.2142783313905077	 Average 58.04031439490897
ID 404	 sum 57.514920022801064	 weight 1.0274998408298763	 Average 55.97559993425229
ID 405	 sum 52.46494300452338	 weight 0.9752813746872291	 Average 53.794673379617024
ID 406	 sum 34.7613983405954	 weight 0.6528628952939715	 Average 53.24456113399279
ID 407	 sum 55.95709053800014	 weight 1.0966538424127645	 Average 51.02529930035909
ID 408	 sum 81.13036067089814	 weight 1.5947529969357968	 Average 50.87330817172584
ID 409	 sum 44.70662741832217	 weight 0.8869977792704131	 Average 50.40218641256909
ID 410	 sum 69.71033870894401	 weight 1.1602185492474142	 Average 60.083799517049805
ID 411	 sum 77.53679004099705	 weight 1.3019056533628879	 Average 59.55638170916273
ID 412	 sum 37.06375500766043	 weight 0.6333242756767963	 Average 58.52255539715825
ID 413	 sum 45.8358937646938	 weight 0.8045036823707128	 Average 56.97412550011519
ID 414	 sum 82.17371948119755	 weight 1.4916514426744854	 Average 55.08908926730402
ID 415	 sum 60.858841874826155	 weight 1.122917817871333	 Average 54.19705779555056
ID 416	 sum 74.80493587285898	 weight 1.4485295566842535	 Average 51.64198101976648
ID 417	 sum 60.08160759259456	 weight 1.1780702450799363	 Average 51.000021300527635
ID 418	 sum 70.30744632520262	 weight 1.397680459100834	 Average 50.30294719183047
ID 419	 sum 37.64418765760632	 weight 0.7502960154037146	 Average 50.17244778695908
ID 420	 sum 50.1870193143786	 weight 0.8296059188018001	 Average 60.49501115766353
ID 421	 sum 42.07420677707452	 weight 0.6987342209583182	 Average 60.214893610576986
ID 422	 sum 47.98007282961039	 weight 0.8207287220142084	 Average 58.46033109680761
ID 423	 sum 88.36869469718776	 weight 1.5826715027913514	 Average 55.83514616983515
ID 424	 sum 54.07807783939984	 weight 0.9524506941924539	 Average 56.77782395365941
ID 425	 sum 54.66900586633763	 weight 1.0683728069589828	 Average 51.17034569791001
ID 426	 sum 92.93593522891305	 weight 1.8306351381929342	 Average 50.767044338858504
ID 427	 sum 25.322341555538078	 weight 0.5079086821862443	 Average 49.8560911511504
ID 428	 sum 61.21459223689902	 weight 1.2361859658979375	 Average 49.51891861386254
ID 429	 sum 37.17346569615659	 weight 0.7502909186220966	 Average 49.5454026878339
ID 430	 sum 48.441910983198156	 weight 0.8086774458404121	 Average 59.902636375440466
ID 431	 sum 85.04576807846607	 weight 1.4384197221916022	 Average 59.124445227216995
ID 432	 sum 72.3716991831099	 weight 1.2097701089633823	 Average 59.822687506408265
ID 433	 sum 21.186769983361636	 weight 0.37205576828264686	 Average 56.94514583433704
ID 434	 sum 34.488733925127825	 weight 0.6258750824190696	 Average 55.1048202651325
ID 435	 sum 48.93662142101101	 weight 0.9174086441240354	 Average 53.342228389113245
ID 436	 sum 40.21113366396363	 weight 0.7887462096338814	 Average 50.98108006456063
ID 437	 sum 22.756800870456196	 weight 0.46442196966282784	 Average 49.0002677672155
ID 438	 sum 34.147877982327586	 weight 0.7008730784925918	 Average 48.72191418133993
ID 439	 sum 22.84794401494035	 weight 0.473724906608436	 Average 48.23040481134262
ID 440	 sum 61.35220167014281	 weight 1.0285664142842963	 Average 59.64826463134449
ID 441	 sum 78.221266051351	 weight 1.3323301901174351	 Average 58.710120532851064
ID 442	 sum 87.8959315528268	 weight 1.49928492555343	 Average 58.625235307012666
ID 443	 sum 57.200108775552145	 weight 1.058666301302516	 Average 54.03034809474596
ID 444	 sum 76.69959689764943	 weight 1.4339033941471364	 Average 53.490072769699495
ID 445	 sum 43.30203173237541	 weight 0.8321514242978456	 Average 52.036240602379415
ID 446	 sum 38.971746217382794	 weight 0.7665257194933253	 Average 50.84205947211162
ID 447	 sum 76.62954660460694	 weight 1.5782042286403628	 Average 48.55489879825249
ID 448	 sum 40.11260681284755	 weight 0.8290142449857869	 Average 48.385907788032355
ID 449	 sum 19.25522041428832	 weight 0.40635474562230056	 Average 47.385248041832156
ID 450	 sum 44.966951320696865	 weight 0.758042504845629	 Average 59.31982841760849
ID 451	 sum 67.94596907755195	 weight 1.1567568596188695	 Average 58.738332530778266
ID 452	 sum 57.811043280201346	 weight 0.9872369098064733	 Average 58.558429801347245
ID 453	 sum 50.31846285452875	 weight 0.9117347757582728	 Average 55.18980321078553
ID 454	 sum 49.607777500126616	 weight 0.9115294994855094	 Average 54.42256945949255
ID 455	 sum 43.530636569463354	 weight 0.8573363968561202	 Average 50.77427801863024
ID 456	 sum 57.87653110938993	 weight 1.1274637642291434	 Average 51.3333846688728
ID 457	 sum 14.96744240093794	 weight 0.3099770841363475	 Average 48.2856416390907
ID 458	 sum 36.37089659953284	 weight 0.7714552439051319	 Average 47.14582846753645
ID 459	 sum 43.67158565473427	 weight 0.9188385347133572	 Average 47.52911856092121
ID 460	 sum 29.43512802432141	 weight 0.4974300454467877	 Average 59.17440712267996
ID 461	 sum 23.090288643890432	 weight 0.39484548623702137	 Average 58.47930253412999
ID 462	 sum 34.961649689117024	 weight 0.6060406584794893	 Average 57.68862072197135
ID 463	 sum 22.476506509204228	 weight 0.4016000712709958	 Average 55.96738675386664
ID 464	 sum 22.38753894409033	 weight 0.42789378736843364	 Average 52.320317810115256
ID 465	 sum 45.33674135841643	 weight 0.8769795078157322	 Average 51.69646605692687
ID 466	 sum 21.467445812872647	 weight 0.42568804328576504	 Average 50.429994808337895
ID 467	 sum 37.57308416768969	 weight 0.7813394979229442	 Average 48.088038896755165
ID 468	 sum 48.60382044024738	 weight 1.026146538408926	 Average 47.36537972014135
ID 469	 sum 35.20285638065438	 weight 0.7449954213832513	 Average 47.25244661946026
ID 470	 sum 38.252522634367764	 weight 0.6547418769942923	 Average 58.42382162871984
ID 471	 sum 84.14904607470868	 weight 1.450830904031702	 Average 58.0005883806773
ID 472	 sum 70.38571603211922	 weight 1.231739974233904	 Average 57.14332367584035
ID 473	 sum 40.521723626477936	 weight 0.7141145774586025	 Average 56.74400846246132
ID 474	 sum 53.83641960185216	 weight 1.0000469641150949	 Average 53.833891340783225
ID 475	 sum 106.23815889862458	 weight 2.0242524371734296	 Average 52.482663203296184
ID 476	 sum 112.14085878368226	 weight 2.2113458872927843	 Average 50.711586743659296
ID 477	 sum 42.55169993934613	 weight 0.8761911865905636	 Average 48.56440077299038
ID 478	 sum 45.35819380296589	 weight 0.9425254800283478	 Average 48.124103553785815
ID 479	 sum 24.521136571073725	 weight 0.5119895150064097	 Average 47.8938256592359
ID 480	 sum 61.948352559142904	 weight 1.0607260964851906	 Average 58.40183697225347
ID 481	 sum 41.5914810825108	 weight 0.7182298798761182	 Average 57.90831354674995
ID 482	 sum 32.90295774795988	 weight 0.5718061908806382	 Average 57.54215024724735
ID 483	 sum 53.39166449402236	 weight 0.9588093907938595	 Average 55.68537918659306
ID 484	 sum 44.85311976246347	 weight 0.8249399159449308	 Average 54.37137771553493
ID 485	 sum 32.727565445889255	 weight 0.6300899806208015	 Average 51.94109802165739
ID 486	 sum 49.787632755492396	 weight 0.998363573209549	 Average 49.86924011603771
ID 487	 sum 50.29646042323218	 weight 1.0248442875061106	 Average 49.07717302657287
ID 488	 sum 90.14856885622234	 weight 1.8516427824638042	 Average 48.68572367736624
ID 489	 sum 52.067800957338456	 weight 1.0739872813778897	 Average 48.48083572324731
ID 490	 sum 32.48155605674351	 weight 0.5579202170407906	 Average 58.21899810160261
ID 491	 sum 38.56627826079658	 weight 0.6717267787181886	 Average 57.41363822712269
ID 492	 sum 37.47257220816369	 weight 0.654689839556281	 Average 57.23713725809598
ID 493	 sum 142.63448279734672	 weight 2.5364581900895375	 Average 56.23372123958081
ID 494	 sum 48.35691087136714	 weight 0.8919696633788723	 Average 54.21362727537865
ID 495	 sum 108.03126309963274	 weight 2.073989926442823	 Average 52.08861514815608
ID 496	 sum 43.19443133084711	 weight 0.8702762715575486	 Average 49.633010507733694
