Config: 1000 Ring of Cliques 10x100
MSE: 2549.7450250000325
Cycle No.: 1
ID 0	 sum 97.0	 weight 1.0	 Average 97.0
ID 250	 sum 26.896594425689468	 weight 0.514093221364706	 Average 52.31851599655423
ID 251	 sum 85.2722609158782	 weight 1.6298796768732497	 Average 52.318132513599984
ID 252	 sum 63.51902300339266	 weight 1.2141046460697886	 Average 52.317584986608715
ID 253	 sum 52.66064150410415	 weight 1.0065508635572156	 Average 52.31791398797081
ID 254	 sum 36.81045731659709	 weight 0.703600256715081	 Average 52.31728806986959
ID 255	 sum 30.62981848473051	 weight 0.5854664613420251	 Average 52.31694812119528
ID 256	 sum 41.57809973377282	 weight 0.7947289508216209	 Average 52.317333715838345
ID 257	 sum 33.493724095363504	 weight 0.6401817957868388	 Average 52.31908235409416
ID 258	 sum 30.20981662074859	 weight 0.577415925167618	 Average 52.318987585905234
ID 259	 sum 45.724782990581446	 weight 0.8739844126989395	 Average 52.31761839937095
ID 260	 sum 36.37034880604807	 weight 0.6951751348249346	 Average 52.31825332073649
ID 261	 sum 47.57452151118096	 weight 0.9093251355724368	 Average 52.31849384789296
ID 262	 sum 14.813451712948659	 weight 0.2831397472224966	 Average 52.31851712189306
ID 263	 sum 56.691280645517566	 weight 1.0835713098103599	 Average 52.31891997531693
ID 264	 sum 63.8355069498592	 weight 1.2201327667463278	 Average 52.31849245396993
ID 265	 sum 21.94071842665511	 weight 0.4193764085040177	 Average 52.3174837252318
ID 266	 sum 61.932290446168935	 weight 1.1837634134297423	 Average 52.31813193713364
ID 267	 sum 37.06291664091284	 weight 0.7085010875824599	 Average 52.3117286486864
ID 268	 sum 49.100847082842876	 weight 0.938712811117582	 Average 52.30656969982757
ID 269	 sum 68.59609273560439	 weight 1.3112186210687706	 Average 52.31476401676778
ID 270	 sum 18.6905531051582	 weight 0.35725159552053865	 Average 52.31761968179557
ID 271	 sum 73.45017727699647	 weight 1.4039270563407595	 Average 52.317659201211896
ID 272	 sum 97.86653348746437	 weight 1.8706306564700292	 Average 52.31740063115573
ID 273	 sum 29.314947322993326	 weight 0.5603334879901444	 Average 52.31696472067531
ID 274	 sum 40.73179619804256	 weight 0.778547270537252	 Average 52.31769185952546
ID 275	 sum 12.032597149804058	 weight 0.23000098882962283	 Average 52.31541486422656
ID 276	 sum 59.29025419353063	 weight 1.1333357465476115	 Average 52.31481877646735
ID 277	 sum 42.47346142783147	 weight 0.8118325880250925	 Average 52.31800503494777
ID 278	 sum 55.76211701163294	 weight 1.0658082171976073	 Average 52.3190909132335
ID 279	 sum 40.348676502918515	 weight 0.7712282763299715	 Average 52.31742370096303
ID 280	 sum 36.432986413395156	 weight 0.6964236788261445	 Average 52.31439929613637
ID 281	 sum 37.27242371031418	 weight 0.712540285157005	 Average 52.30921603555562
ID 282	 sum 45.77613536104093	 weight 0.8749637972739799	 Average 52.317747892724434
ID 283	 sum 57.94131222399588	 weight 1.107875950738764	 Average 52.29945842344436
ID 284	 sum 60.05208666882483	 weight 1.1478198473754606	 Average 52.31839021265968
ID 285	 sum 52.805869748708076	 weight 1.0093277084776324	 Average 52.31786396546578
ID 286	 sum 25.352442248035317	 weight 0.4846369539401353	 Average 52.3122350491807
ID 287	 sum 36.42362024127563	 weight 0.6961918400225282	 Average 52.31836707551325
ID 288	 sum 54.86955875034026	 weight 1.0487754082577565	 Average 52.317739640263405
ID 289	 sum 79.18428062586199	 weight 1.513648054613879	 Average 52.313535094564195
ID 290	 sum 43.440407699659374	 weight 0.8303202752324037	 Average 52.3176525919478
ID 291	 sum 32.10618103691802	 weight 0.6137616626046188	 Average 52.31050258282522
ID 292	 sum 26.026314401439727	 weight 0.49746043015185293	 Average 52.318361067422046
ID 293	 sum 69.18653363741663	 weight 1.3226039567384427	 Average 52.31084731368222
ID 294	 sum 51.900990577581425	 weight 0.9924114837802436	 Average 52.29785368855548
ID 295	 sum 79.17666942072218	 weight 1.5133369123596712	 Average 52.319261344961134
ID 296	 sum 43.017567390005176	 weight 0.8226225818218782	 Average 52.293200236168246
ID 297	 sum 37.88439451609996	 weight 0.7241062040198616	 Average 52.31883707912662
ID 298	 sum 34.34145728199742	 weight 0.656400154408181	 Average 52.317868987950085
ID 299	 sum 71.86951191756593	 weight 1.3737652260308444	 Average 52.31571636531749
ID 300	 sum 28.948629603317833	 weight 0.5804200772880528	 Average 49.87530710270574
ID 301	 sum 26.71473331445157	 weight 0.5369807522567477	 Average 49.7498899209676
ID 302	 sum 89.50308442216136	 weight 1.7990552264295214	 Average 49.75004830718446
ID 303	 sum 85.56826003440419	 weight 1.7199637440040005	 Average 49.750037076482215
ID 304	 sum 53.88937847660457	 weight 1.0832031553941914	 Average 49.750019844609426
ID 305	 sum 86.14126060132395	 weight 1.7314821435278318	 Average 49.75001383832597
ID 306	 sum 31.290593105511718	 weight 0.6289505906716613	 Average 49.75047892410157
ID 307	 sum 18.20754502780476	 weight 0.3659800963399176	 Average 49.75009627543741
ID 308	 sum 34.8865117356761	 weight 0.701237086734928	 Average 49.74995247058777
ID 309	 sum 53.7552546641428	 weight 1.0805057831322824	 Average 49.7500851021005
ID 310	 sum 52.96957058991933	 weight 1.064709822104669	 Average 49.750241324168066
ID 311	 sum 52.26547722262421	 weight 1.0505609980319799	 Average 49.75006431852443
ID 312	 sum 83.00877333008513	 weight 1.6670445304890662	 Average 49.79397479306242
ID 313	 sum 53.42966532599135	 weight 1.0739677870989865	 Average 49.74978390210021
ID 314	 sum 48.601756288010044	 weight 0.9769133657387558	 Average 49.750323818383535
ID 315	 sum 32.484408358269285	 weight 0.6529497253331646	 Average 49.750244311220534
ID 316	 sum 39.25270136468157	 weight 0.7890011019841043	 Average 49.749868873405426
ID 317	 sum 29.510100330413124	 weight 0.5931609542906381	 Average 49.75057801251313
ID 318	 sum 49.010727938590215	 weight 0.9851377958026721	 Average 49.75012444696346
ID 319	 sum 29.923039312872795	 weight 0.6014701960914931	 Average 49.74982884824609
ID 320	 sum 41.784928870841114	 weight 0.8399003251723762	 Average 49.749866285937465
ID 321	 sum 78.71114763878039	 weight 1.5821290975097921	 Average 49.75014223723499
ID 322	 sum 29.531418402914163	 weight 0.5935907192546669	 Average 49.75047190763838
ID 323	 sum 49.47819590512596	 weight 0.9945320646150635	 Average 49.75022693137263
ID 324	 sum 29.95444713748442	 weight 0.6020959569186135	 Average 49.75028779595911
ID 325	 sum 46.021970316977054	 weight 0.9250598888748183	 Average 49.75026035660798
ID 326	 sum 38.10185839855407	 weight 0.7658640341672884	 Average 49.75016020954895
ID 327	 sum 28.747742917364917	 weight 0.5778458451901294	 Average 49.749847916456005
ID 328	 sum 26.59289358058291	 weight 0.5345329728704868	 Average 49.749772100637394
ID 329	 sum 29.113476830656428	 weight 0.5851982942499641	 Average 49.7497636557033
ID 330	 sum 61.32274794646294	 weight 1.2326203350091853	 Average 49.749907741061214
ID 331	 sum 43.6227725837753	 weight 0.8753690309380437	 Average 49.83357994402569
ID 332	 sum 65.40890154903053	 weight 1.3147459541637025	 Average 49.75022082546473
ID 333	 sum 41.41388679997985	 weight 0.8324449453493254	 Average 49.74970060344473
ID 334	 sum 47.64775242252472	 weight 0.957747473508221	 Average 49.749807481079955
ID 335	 sum 69.23489771396974	 weight 1.3916542724605871	 Average 49.75007017479662
ID 336	 sum 52.92819352998929	 weight 1.0638862862853622	 Average 49.74985974750365
ID 337	 sum 39.09845439965788	 weight 0.7858987750718369	 Average 49.74998770812945
ID 338	 sum 77.73147489186582	 weight 1.5624334230043226	 Average 49.750263753574835
ID 339	 sum 50.355886817742714	 weight 1.012179755405935	 Average 49.7499446603212
ID 340	 sum 37.18298092033956	 weight 0.7473961255960737	 Average 49.75003167254162
ID 341	 sum 127.99220491605848	 weight 2.5675835061258234	 Average 49.84928615201436
ID 342	 sum 35.85139648800654	 weight 0.7206319298006445	 Average 49.749941690655405
ID 343	 sum 31.130622867795417	 weight 0.6257424421687705	 Average 49.74989831263372
ID 344	 sum 40.81063536620047	 weight 0.8203107678922003	 Average 49.75021292365082
ID 345	 sum 50.200871227199585	 weight 1.0090557569477316	 Average 49.75034420203992
ID 346	 sum 53.73297019596271	 weight 1.080061089680551	 Average 49.74993610023974
ID 347	 sum 29.728952509366678	 weight 0.5975728903491302	 Average 49.749500001577424
ID 348	 sum 54.38977716574774	 weight 1.0932539965647765	 Average 49.75035749848739
ID 349	 sum 44.78604377634988	 weight 0.8965593620775676	 Average 49.95323864843556
ID 350	 sum 43.49791594345294	 weight 0.8743337292201493	 Average 49.74978602535481
ID 351	 sum 30.600127900472593	 weight 0.615082363790515	 Average 49.74964281514402
ID 352	 sum 51.879132167670555	 weight 1.0428028771159168	 Average 49.74970179517804
ID 353	 sum 41.6954342208998	 weight 0.8344361614186113	 Average 49.96839320819231
ID 354	 sum 51.60830378838125	 weight 1.0373500731302636	 Average 49.75013269401931
ID 355	 sum 51.44500025633621	 weight 1.0326121248833235	 Average 49.82025585081045
ID 356	 sum 43.74754250031376	 weight 0.8793493376740493	 Average 49.74990100752174
ID 357	 sum 57.122795401373985	 weight 1.148210107128097	 Average 49.74942743210083
ID 358	 sum 36.47005471407332	 weight 0.7330645856465842	 Average 49.75012492508512
ID 359	 sum 34.055730075977806	 weight 0.6845358061329713	 Average 49.75010769467693
ID 360	 sum 110.79971189660318	 weight 2.2271316168627266	 Average 49.74996136630776
ID 361	 sum 66.18445511191217	 weight 1.330343119334302	 Average 49.74991349978236
ID 362	 sum 39.12695725560397	 weight 0.7864652986316614	 Average 49.75039245047347
ID 363	 sum 36.85676184657738	 weight 0.7401068169941046	 Average 49.79924654155829
ID 364	 sum 25.124552501974065	 weight 0.505018305533885	 Average 49.749785753634015
ID 365	 sum 126.62153483098206	 weight 2.545157811950396	 Average 49.749973945210854
ID 366	 sum 114.6349174706173	 weight 2.301292511267078	 Average 49.81327532652509
ID 367	 sum 33.03321747735846	 weight 0.6639888380289927	 Average 49.749657803609175
ID 368	 sum 25.730441073912374	 weight 0.5171949151248756	 Average 49.74998848876891
ID 369	 sum 127.08094493977443	 weight 2.554385501571709	 Average 49.75010422725221
ID 370	 sum 53.43902757733524	 weight 1.0741581471480026	 Average 49.74968324656961
ID 371	 sum 128.94748077164658	 weight 2.5919059609495663	 Average 49.75006142753945
ID 372	 sum 45.53374072204586	 weight 0.9152418139559753	 Average 49.7505031213927
ID 373	 sum 42.52910170541792	 weight 0.8548573435505298	 Average 49.74994018157378
ID 374	 sum 44.53382206800872	 weight 0.8951504242453858	 Average 49.75009882339144
ID 375	 sum 21.749584593350697	 weight 0.43717648787577734	 Average 49.750124255380335
ID 376	 sum 20.872201139525867	 weight 0.4195435248822656	 Average 49.749787332275304
ID 377	 sum 26.6349124826233	 weight 0.5353766528764361	 Average 49.74985804763994
ID 378	 sum 48.354390700886114	 weight 0.9704889242243671	 Average 49.82477336310855
ID 379	 sum 20.593554223300366	 weight 0.41394682248692694	 Average 49.74927479712866
ID 380	 sum 23.296248022958984	 weight 0.46826819489135085	 Average 49.7497978233697
ID 381	 sum 72.6126803283797	 weight 1.4595424732070046	 Average 49.75030303080543
ID 382	 sum 45.01251506398157	 weight 0.9047675696191894	 Average 49.75036304951451
ID 383	 sum 55.65292911531776	 weight 1.1186497254294054	 Average 49.75009410917685
ID 384	 sum 105.021960495138	 weight 2.110997582042515	 Average 49.74991984288445
ID 385	 sum 36.10998137859857	 weight 0.7258321786219037	 Average 49.74976646414125
ID 386	 sum 87.7485006213868	 weight 1.7637928662214164	 Average 49.74988974151535
ID 387	 sum 28.522997651879052	 weight 0.5733291326016612	 Average 49.74977901863627
ID 388	 sum 49.17172674290252	 weight 0.9883757444111414	 Average 49.750033851951976
ID 389	 sum 44.61934810245488	 weight 0.896876846049475	 Average 49.74969339323708
ID 390	 sum 44.54433415020674	 weight 0.8953691241955357	 Average 49.749687527173315
ID 391	 sum 32.56059519904612	 weight 0.6544868483934227	 Average 49.74980823369183
ID 392	 sum 27.11409041309577	 weight 0.5450073696425212	 Average 49.74995187841281
ID 393	 sum 59.14098480471959	 weight 1.1887668658563983	 Average 49.74985971039316
ID 394	 sum 44.0874490850759	 weight 0.8861784372880881	 Average 49.750081055903074
ID 395	 sum 30.68741084505456	 weight 0.6168313943959731	 Average 49.7500793958533
ID 396	 sum 31.277704138149776	 weight 0.6286996136046806	 Average 49.749838335063544
ID 397	 sum 64.50359781287456	 weight 1.2965479094171946	 Average 49.750261709857895
ID 398	 sum 23.13367625050051	 weight 0.4649948070644929	 Average 49.75039699162051
ID 399	 sum 55.072548240781906	 weight 1.1069887307256787	 Average 49.749872525512956
ID 400	 sum 66.9447951400986	 weight 1.4578942298927238	 Average 45.918828518187226
ID 401	 sum 73.08243498582195	 weight 1.591552775016426	 Average 45.91895168859084
ID 402	 sum 24.70419314277892	 weight 0.5379945677736994	 Average 45.91903826279976
ID 403	 sum 43.656524285063206	 weight 0.9507213813882849	 Average 45.91936727173848
ID 404	 sum 48.92112817166326	 weight 1.0653770216312672	 Average 45.91907576226581
ID 405	 sum 29.53138689648898	 weight 0.6431236432970331	 Average 45.91867707598741
ID 406	 sum 34.18869448050409	 weight 0.7445400146479852	 Average 45.91921697676428
ID 407	 sum 57.04592258988175	 weight 1.242319912117772	 Average 45.918866817997035
ID 408	 sum 78.97159768421918	 weight 1.7197896888553523	 Average 45.919334320919575
ID 409	 sum 28.272673817689192	 weight 0.6157172745083982	 Average 45.91827286356826
ID 410	 sum 34.43766638543593	 weight 0.7499690313460105	 Average 45.918784571182584
ID 411	 sum 54.548870199723055	 weight 1.1879319756814923	 Average 45.91918671810268
ID 412	 sum 38.19316995251542	 weight 0.8317527035050443	 Average 45.91890088432251
ID 413	 sum 26.09153621134208	 weight 0.5682041605529415	 Average 45.91929806700358
ID 414	 sum 49.45837960548534	 weight 1.077070801378202	 Average 45.91933932495358
ID 415	 sum 54.83290793280953	 weight 1.194119310549702	 Average 45.91912001453833
ID 416	 sum 76.54607531084284	 weight 1.6669607948625769	 Average 45.91954144737594
ID 417	 sum 44.607674595840024	 weight 0.9714344211691192	 Average 45.919388508135
ID 418	 sum 74.90067446925293	 weight 1.6311552858666003	 Average 45.91878843065496
ID 419	 sum 49.72625900537496	 weight 1.082913216609374	 Average 45.9189695376228
ID 420	 sum 24.940808563097562	 weight 0.5431455384995943	 Average 45.919199910939135
ID 421	 sum 106.27913077612581	 weight 2.3144877483382236	 Average 45.919072525846396
ID 422	 sum 21.41231677793988	 weight 0.4663049551657445	 Average 45.91912768829368
ID 423	 sum 18.13661277821921	 weight 0.39496843822123	 Average 45.91914447619867
ID 424	 sum 41.49878331414807	 weight 0.9037383911737624	 Average 45.919022273968075
ID 425	 sum 44.008823199099794	 weight 0.9584017190203973	 Average 45.91897356369743
ID 426	 sum 45.98701078542528	 weight 1.0014846965811168	 Average 45.91883524772411
ID 427	 sum 19.505692497385944	 weight 0.4247884873501208	 Average 45.91859967548717
ID 428	 sum 46.78489157541986	 weight 1.0188599249501769	 Average 45.91886522350723
ID 429	 sum 36.09685166862424	 weight 0.786085583888471	 Average 45.91974768201018
ID 430	 sum 93.01483167641129	 weight 2.0256568731992397	 Average 45.91835513065323
ID 431	 sum 55.01126104294327	 weight 1.1980008427237543	 Average 45.91921731696833
ID 432	 sum 37.1395141458574	 weight 0.8088090850574392	 Average 45.91876480123843
ID 433	 sum 48.48275994925811	 weight 1.0558249374385331	 Average 45.91931695312948
ID 434	 sum 44.029205503273296	 weight 0.9588457516344855	 Average 45.91896603621533
ID 435	 sum 101.49236991657591	 weight 2.2102469033165297	 Average 45.9190191667203
ID 436	 sum 41.26118768712397	 weight 0.8985765466339446	 Average 45.91838930326839
ID 437	 sum 30.901431060248754	 weight 0.6729584354730869	 Average 45.91878105893001
ID 438	 sum 38.62995380244121	 weight 0.8412642707504183	 Average 45.91892838618096
ID 439	 sum 32.426359583921545	 weight 0.7061651842447588	 Average 45.91894404791624
ID 440	 sum 34.50571286152838	 weight 0.7514408765623155	 Average 45.91939823580637
ID 441	 sum 23.598601345471828	 weight 0.5139208349125879	 Average 45.91874806843681
ID 442	 sum 36.45855703102589	 weight 0.7939676329887028	 Average 45.91945000803912
ID 443	 sum 53.708442478305265	 weight 1.1696299967011976	 Average 45.91917326828445
ID 444	 sum 28.169512596617853	 weight 0.61345997152158	 Average 45.91907199217629
ID 445	 sum 24.569746918490893	 weight 0.5350687079416798	 Average 45.91886341663787
ID 446	 sum 104.95230965881417	 weight 2.28557149390047	 Average 45.9195041322932
ID 447	 sum 55.710729860467936	 weight 1.2132310140869884	 Average 45.919309029857594
ID 448	 sum 51.489577443722695	 weight 1.121316958779605	 Average 45.91884305376227
ID 449	 sum 50.54532804327296	 weight 1.100751056596924	 Average 45.91894574195424
ID 450	 sum 52.420790698294624	 weight 1.1415960052833458	 Average 45.918863114174705
ID 451	 sum 24.32170701886571	 weight 0.5296620463519882	 Average 45.919293606894875
ID 452	 sum 20.15334027916311	 weight 0.4388914194147595	 Average 45.91873841151102
ID 453	 sum 32.198166657923885	 weight 0.7011945886414717	 Average 45.91901760152795
ID 454	 sum 32.55958680770698	 weight 0.7090639302374238	 Average 45.91911310000593
ID 455	 sum 58.67724292145175	 weight 1.2778328657389153	 Average 45.91934085802469
ID 456	 sum 58.07208942970427	 weight 1.2646656605906739	 Average 45.918926431971876
ID 457	 sum 65.57042945887653	 weight 1.427943391880433	 Average 45.919488007523896
ID 458	 sum 61.545980390515744	 weight 1.3403114189211809	 Average 45.919164398415866
ID 459	 sum 70.56371777485063	 weight 1.5367012040984296	 Average 45.918957821243986
ID 460	 sum 50.61685718811532	 weight 1.1023159783382468	 Average 45.91864599878229
ID 461	 sum 54.80216365174293	 weight 1.1934575300886414	 Average 45.91882180145331
ID 462	 sum 28.66420467158739	 weight 0.6242292554876243	 Average 45.91935481972244
ID 463	 sum 32.367251566039	 weight 0.7048810601487427	 Average 45.91874203459081
ID 464	 sum 45.16255125179435	 weight 0.9835199016851408	 Average 45.91930592803852
ID 465	 sum 20.146463983845784	 weight 0.438741265591553	 Average 45.918780757224624
ID 466	 sum 36.25658574860864	 weight 0.7895672020844888	 Average 45.919569167627294
ID 467	 sum 35.918266314307374	 weight 0.7822171812681995	 Average 45.918534103372046
ID 468	 sum 23.50750120751057	 weight 0.5119316480579156	 Average 45.91921850639547
ID 469	 sum 35.9864419103598	 weight 0.7836892669031525	 Average 45.91927365876119
ID 470	 sum 69.56642209439727	 weight 1.5149714098029214	 Average 45.919296987556336
ID 471	 sum 33.747186156666544	 weight 0.7349315354909636	 Average 45.918816280107066
ID 472	 sum 74.11689363660666	 weight 1.6140663491892138	 Average 45.91935992831859
ID 473	 sum 25.02030330191935	 weight 0.5448834473528963	 Average 45.91863346825956
ID 474	 sum 99.03631483074395	 weight 2.1567561958107593	 Average 45.91910528557198
ID 475	 sum 44.035004328631885	 weight 0.9589821392084337	 Average 45.918482240951235
ID 476	 sum 121.39464997515239	 weight 2.6436668347599745	 Average 45.91904258850156
ID 477	 sum 33.77462989721215	 weight 0.7355261316674979	 Average 45.919007419413234
ID 478	 sum 22.40919829753498	 weight 0.48801462585841643	 Average 45.91911207193281
ID 479	 sum 28.692801047433548	 weight 0.6248622829325671	 Average 45.91859971572324
ID 480	 sum 28.79099598868155	 weight 0.6269932964443419	 Average 45.919144832894276
ID 481	 sum 71.09501291361805	 weight 1.5482738919587564	 Average 45.91888636943567
ID 482	 sum 24.419869972025914	 weight 0.5317947026711105	 Average 45.919731523028034
ID 483	 sum 79.31919270665719	 weight 1.7273809430892433	 Average 45.918761014465616
ID 484	 sum 36.19142733839833	 weight 0.7881592083651839	 Average 45.918929772408966
ID 485	 sum 23.442002031050215	 weight 0.5105117731352481	 Average 45.918631586268646
ID 486	 sum 10.56219973636546	 weight 0.23001833447592263	 Average 45.91894711537036
ID 487	 sum 91.93738459221015	 weight 2.002162633591605	 Average 45.9190392676978
ID 488	 sum 39.28713858316799	 weight 0.8555722402341049	 Average 45.919136614832304
ID 489	 sum 40.91895338764178	 weight 0.8911061033937351	 Average 45.91928304811727
ID 490	 sum 35.858068091672415	 weight 0.780890337117865	 Average 45.91946703300045
ID 491	 sum 84.16621601841591	 weight 1.8329352146165188	 Average 45.918816632056966
ID 492	 sum 30.951188667646523	 weight 0.6740380407606406	 Average 45.919053222454075
ID 493	 sum 47.97092561738811	 weight 1.0446768212708106	 Average 45.91939309903828
ID 494	 sum 19.46183775202266	 weight 0.4238237705668531	 Average 45.91964656912227
ID 495	 sum 38.42663925216599	 weight 0.8368378519437898	 Average 45.918858907862955
ID 496	 sum 33.11741479318793	 weight 0.7212112535264403	 Average 45.9191597902234
ID 497	 sum 61.34456777783048	 weight 1.3359320824407632	 Average 45.9189270054457
ID 498	 sum 23.41959282971939	 weight 0.5100177128366072	 Average 45.91917543307413
ID 499	 sum 32.54802708221152	 weight 0.7088076679322535	 Average 45.9194060035513
ID 500	 sum 67.26323343972167	 weight 1.296246121516855	 Average 51.89078858034373
ID 501	 sum 42.91881363889101	 weight 0.8270793085965615	 Average 51.892017117098796
ID 502	 sum 22.388695827842795	 weight 0.43143955051179617	 Average 51.89300749382886
ID 503	 sum 27.672681907904085	 weight 0.5332779744965717	 Average 51.89166481894892
ID 504	 sum 49.095530773554415	 weight 0.9461016034970893	 Average 51.892450654434874
ID 505	 sum 67.96957815090524	 weight 1.3098771194386374	 Average 51.890041548351014
ID 506	 sum 87.95566721933352	 weight 1.6949993588045917	 Average 51.89126872671195
ID 507	 sum 23.029103060079933	 weight 0.4437785669609216	 Average 51.893229584717275
ID 508	 sum 51.19063951506891	 weight 0.9864742582520454	 Average 51.892524398735645
ID 509	 sum 72.45494600804687	 weight 1.3964743003464912	 Average 51.884195785106435
ID 510	 sum 21.65082365622742	 weight 0.41722668168205046	 Average 51.892231745443674
ID 511	 sum 59.41568281018399	 weight 1.1449810711830402	 Average 51.89228390369225
ID 512	 sum 115.60932947364233	 weight 2.227859036502421	 Average 51.892569314053496
ID 513	 sum 40.3801032141597	 weight 0.7781541222878838	 Average 51.89216641998433
ID 514	 sum 63.46071646187194	 weight 1.2233841496808653	 Average 51.87309029500378
ID 515	 sum 20.348660525829246	 weight 0.39216306826120373	 Average 51.888263257558556
ID 516	 sum 43.18350255036985	 weight 0.832464348086502	 Average 51.87429665862714
ID 517	 sum 68.82944125075969	 weight 1.3263833481193563	 Average 51.89257038574189
ID 518	 sum 24.181739760839406	 weight 0.4660418694968315	 Average 51.88748338630508
ID 519	 sum 15.748410612447978	 weight 0.30347969823638954	 Average 51.892797785046774
ID 520	 sum 92.70222843130038	 weight 1.7869151340218958	 Average 51.878361017991395
ID 521	 sum 21.69336335677821	 weight 0.41827556274142635	 Average 51.863807712306695
ID 522	 sum 46.03184822300099	 weight 0.8870518965609009	 Average 51.89307232357702
ID 523	 sum 93.84698543040538	 weight 1.808544739546641	 Average 51.890884078394755
ID 524	 sum 75.73852065652896	 weight 1.459519942245633	 Average 51.89276176658255
ID 525	 sum 43.38030869259516	 weight 0.8359567222774578	 Average 51.89300777965039
ID 526	 sum 22.727857656548316	 weight 0.4379713163744551	 Average 51.89348436032404
ID 527	 sum 16.604356238120232	 weight 0.3199719088347234	 Average 51.89316868030737
ID 528	 sum 58.392179129056025	 weight 1.1252563180394577	 Average 51.892336166388425
ID 529	 sum 101.64359470070815	 weight 1.958717193265154	 Average 51.892940466443605
ID 530	 sum 31.096990094966774	 weight 0.5992634888745434	 Average 51.89201523585057
ID 531	 sum 68.8673497993108	 weight 1.3272014805325307	 Average 51.889144797878195
ID 532	 sum 46.29878455039653	 weight 0.892211581460426	 Average 51.8921582194796
ID 533	 sum 48.58834345895154	 weight 0.9363328183574771	 Average 51.89217178586736
ID 534	 sum 38.103188597237335	 weight 0.734258140259683	 Average 51.89345069264263
ID 535	 sum 43.655469212249336	 weight 0.8416143864889387	 Average 51.871106189584005
ID 536	 sum 47.719901567656294	 weight 0.9195900214777488	 Average 51.89258305671052
ID 537	 sum 35.95984814446216	 weight 0.6930016851944525	 Average 51.889986579718084
ID 538	 sum 64.42308038037815	 weight 1.2414713099706427	 Average 51.89252450940777
ID 539	 sum 75.0276027128045	 weight 1.4458275666023404	 Average 51.89249703484181
ID 540	 sum 38.63012567304144	 weight 0.7444290189900713	 Average 51.89228883829509
ID 541	 sum 45.924763057139316	 weight 0.8850027892865588	 Average 51.89222408458324
ID 542	 sum 106.3059701233981	 weight 2.048579058674778	 Average 51.89253969635286
ID 543	 sum 37.90561892413813	 weight 0.7304629461998898	 Average 51.892596498338094
ID 544	 sum 100.13067222284184	 weight 1.9296919586635064	 Average 51.889459233789715
ID 545	 sum 64.52848224414011	 weight 1.2434914158121997	 Average 51.89298568819845
ID 546	 sum 64.44719485339189	 weight 1.2423249932316422	 Average 51.87627650132541
ID 547	 sum 35.16847961781926	 weight 0.6777114948177378	 Average 51.89299559877966
ID 548	 sum 17.59252261343044	 weight 0.3390068612684825	 Average 51.89429661571873
ID 549	 sum 49.10530555313453	 weight 0.946580424469241	 Average 51.87652763965456
ID 550	 sum 57.7393617880824	 weight 1.1128267183921183	 Average 51.88531227171454
ID 551	 sum 53.122723910910445	 weight 1.0237179941570063	 Average 51.891950922143394
ID 552	 sum 47.49036777186356	 weight 0.9151712989958989	 Average 51.89232641361099
ID 553	 sum 21.188528464396626	 weight 0.4084251097419608	 Average 51.87861362829367
ID 554	 sum 68.80839989341693	 weight 1.3260033885170286	 Average 51.891571687739535
ID 555	 sum 63.11339322334818	 weight 1.2162382601108834	 Average 51.892293881294435
ID 556	 sum 24.352993243551094	 weight 0.46930063534389627	 Average 51.89209519332015
ID 557	 sum 45.09592417781181	 weight 0.869180448985516	 Average 51.883270304165904
ID 558	 sum 58.85009934372381	 weight 1.1340654887521853	 Average 51.893034333031956
ID 559	 sum 49.889124007880795	 weight 0.9614521933594915	 Average 51.88934442341744
ID 560	 sum 59.721710395022235	 weight 1.1512439155792713	 Average 51.87580979741558
ID 561	 sum 44.61493082599446	 weight 0.8597557241285292	 Average 51.89256619514493
ID 562	 sum 55.360164817587204	 weight 1.067047693342509	 Average 51.88162175223154
ID 563	 sum 79.46032631894462	 weight 1.5312452808771113	 Average 51.89261793083145
ID 564	 sum 64.55955761221959	 weight 1.2440840591265376	 Average 51.89324398027123
ID 565	 sum 64.80838232927961	 weight 1.2488942812381774	 Average 51.892608768315725
ID 566	 sum 117.08762467639254	 weight 2.256797330081874	 Average 51.88220630877152
ID 567	 sum 38.98555865264191	 weight 0.7512937652272469	 Average 51.891231442403615
ID 568	 sum 62.95668408728424	 weight 1.213272925351038	 Average 51.88996043002352
ID 569	 sum 156.7691611214541	 weight 3.0210567378661186	 Average 51.89216050016518
ID 570	 sum 49.5200879254281	 weight 0.9542770702025993	 Average 51.89277775993786
ID 571	 sum 38.008458928077104	 weight 0.7324319040114716	 Average 51.893505348289416
ID 572	 sum 50.760770240900385	 weight 0.9781923008969473	 Average 51.8924246228023
ID 573	 sum 58.142432590966905	 weight 1.1204465670667494	 Average 51.892195754751356
ID 574	 sum 40.99680198097148	 weight 0.790089714188007	 Average 51.88879344303934
ID 575	 sum 82.51849178100439	 weight 1.5904065520854511	 Average 51.88515582559719
ID 576	 sum 47.164914243630875	 weight 0.9088892708029873	 Average 51.89291562652238
ID 577	 sum 74.51129618335372	 weight 1.4362477845483357	 Average 51.87913741972154
ID 578	 sum 34.1068132511208	 weight 0.6572579480486056	 Average 51.89258395791743
ID 579	 sum 42.266467286135764	 weight 0.8145198928129189	 Average 51.89126460763266
ID 580	 sum 32.654767344996294	 weight 0.6292711651630953	 Average 51.89299804724532
ID 581	 sum 24.589684160909343	 weight 0.473859906990654	 Average 51.89230782800607
